model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_sobel_s43,43,1,7.825403,0.018742,0.057003,0.089403,290.21
efficientformerv2_s0,clahe_sobel_s43,43,2,6.625118,0.157866,0.332709,0.424417,288.76
efficientformerv2_s0,clahe_sobel_s43,43,3,5.292227,0.311726,0.525345,0.614167,287.94
efficientformerv2_s0,clahe_sobel_s43,43,4,4.519375,0.395054,0.617161,0.697451,284.59
efficientformerv2_s0,clahe_sobel_s43,43,5,4.076902,0.449988,0.670717,0.745880,287.64
efficientformerv2_s0,clahe_sobel_s43,43,6,3.790056,0.487128,0.703591,0.775652,288.22
efficientformerv2_s0,clahe_sobel_s43,43,7,3.590732,0.514854,0.727590,0.793705,285.58
efficientformerv2_s0,clahe_sobel_s43,43,8,3.433301,0.537603,0.744867,0.809927,286.38
efficientformerv2_s0,clahe_sobel_s43,43,9,3.315711,0.553976,0.759387,0.820332,286.75
efficientformerv2_s0,clahe_sobel_s43,43,10,3.213017,0.567720,0.770159,0.829854,288.86
efficientformerv2_s0,clahe_sobel_s43,43,11,3.132860,0.578061,0.778927,0.836188,289.63
efficientformerv2_s0,clahe_sobel_s43,43,12,3.058150,0.586958,0.787501,0.842263,286.18
efficientformerv2_s0,clahe_sobel_s43,43,13,2.992566,0.595747,0.794093,0.847067,287.16
efficientformerv2_s0,clahe_sobel_s43,43,14,2.940489,0.601176,0.797454,0.849889,283.05
efficientformerv2_s0,clahe_sobel_s43,43,15,2.882054,0.607618,0.802602,0.853702,285.50
efficientformerv2_s0,clahe_sobel_s43,43,16,2.841700,0.613693,0.806566,0.858097,266.65
efficientformerv2_s0,clahe_sobel_s43,43,17,2.793938,0.618303,0.809475,0.859971,286.47
efficientformerv2_s0,clahe_sobel_s43,43,18,2.755616,0.626338,0.813309,0.862621,288.57
efficientformerv2_s0,clahe_sobel_s43,43,19,2.717358,0.627933,0.814559,0.863159,285.56
efficientformerv2_s0,clahe_sobel_s43,43,20,2.687805,0.632995,0.818673,0.865702,285.64
efficientformerv2_s0,clahe_sobel_s43,43,21,2.652617,0.631530,0.817316,0.865788,284.85
efficientformerv2_s0,clahe_sobel_s43,43,22,2.624870,0.638058,0.820138,0.867899,283.82
efficientformerv2_s0,clahe_sobel_s43,43,23,2.596456,0.642065,0.824124,0.871109,285.97
efficientformerv2_s0,clahe_sobel_s43,43,24,2.570010,0.642668,0.825115,0.870247,284.69
efficientformerv2_s0,clahe_sobel_s43,43,25,2.540693,0.644951,0.826106,0.871346,287.93
efficientformerv2_s0,clahe_sobel_s43,43,26,2.524044,0.647407,0.825869,0.873457,286.80
efficientformerv2_s0,clahe_sobel_s43,43,27,2.503636,0.647666,0.827528,0.873392,287.65
efficientformerv2_s0,clahe_sobel_s43,43,28,2.471493,0.650962,0.829660,0.875245,287.14
efficientformerv2_s0,clahe_sobel_s43,43,29,2.458186,0.649842,0.828109,0.873155,287.16
efficientformerv2_s0,clahe_sobel_s43,43,30,2.441995,0.654043,0.831190,0.876387,288.96
efficientformerv2_s0,clahe_sobel_s43,43,31,2.424209,0.654624,0.831944,0.875913,288.27
efficientformerv2_s0,clahe_sobel_s43,43,32,2.403256,0.655788,0.832418,0.876128,290.70
efficientformerv2_s0,clahe_sobel_s43,43,33,2.391121,0.658954,0.834723,0.876818,288.87
efficientformerv2_s0,clahe_sobel_s43,43,34,2.370825,0.658222,0.834077,0.878024,276.89
efficientformerv2_s0,clahe_sobel_s43,43,35,2.355673,0.659040,0.835606,0.877442,286.60
efficientformerv2_s0,clahe_sobel_s43,43,36,2.342637,0.660204,0.835477,0.877507,289.09
efficientformerv2_s0,clahe_sobel_s43,43,37,2.327737,0.664232,0.836985,0.879381,290.88
efficientformerv2_s0,clahe_sobel_s43,43,38,2.313836,0.666214,0.838601,0.880954,293.37
efficientformerv2_s0,clahe_sobel_s43,43,39,2.302802,0.663866,0.838148,0.880975,290.75
efficientformerv2_s0,clahe_sobel_s43,43,40,2.288759,0.663888,0.839872,0.881062,290.83
efficientformerv2_s0,clahe_sobel_s43,43,41,2.279214,0.666408,0.839785,0.881234,290.47
efficientformerv2_s0,clahe_sobel_s43,43,42,2.266605,0.668088,0.839807,0.882053,288.42
efficientformerv2_s0,clahe_sobel_s43,43,43,2.257199,0.669790,0.840389,0.882914,288.48
efficientformerv2_s0,clahe_sobel_s43,43,44,2.244649,0.668218,0.840346,0.881665,288.31
efficientformerv2_s0,clahe_sobel_s43,43,45,2.235294,0.669209,0.841293,0.882290,288.44
efficientformerv2_s0,clahe_sobel_s43,43,46,2.227207,0.671385,0.840863,0.882483,290.02
efficientformerv2_s0,clahe_sobel_s43,43,47,2.217147,0.671772,0.843491,0.882764,288.78
efficientformerv2_s0,clahe_sobel_s43,43,48,2.204729,0.672828,0.841423,0.882096,286.52
efficientformerv2_s0,clahe_sobel_s43,43,49,2.197450,0.675736,0.841918,0.883000,284.71
efficientformerv2_s0,clahe_sobel_s43,43,50,2.193402,0.674724,0.843017,0.884250,286.83
efficientformerv2_s0,clahe_sobel_s43,43,51,2.188799,0.673927,0.842521,0.883453,284.47
efficientformerv2_s0,clahe_sobel_s43,43,52,2.177555,0.676533,0.844611,0.883754,287.04
efficientformerv2_s0,clahe_sobel_s43,43,53,2.168972,0.674056,0.842909,0.883345,287.76
efficientformerv2_s0,clahe_sobel_s43,43,54,2.163638,0.677740,0.843835,0.884982,289.52
efficientformerv2_s0,clahe_sobel_s43,43,55,2.157495,0.676598,0.843211,0.884875,288.02
efficientformerv2_s0,clahe_sobel_s43,43,56,2.148759,0.676189,0.844719,0.883905,289.85
efficientformerv2_s0,clahe_sobel_s43,43,57,2.143569,0.678278,0.844826,0.884702,288.55
efficientformerv2_s0,clahe_sobel_s43,43,58,2.139490,0.676124,0.844180,0.884207,290.91
efficientformerv2_s0,clahe_sobel_s43,43,59,2.131938,0.677826,0.845451,0.884745,290.27
efficientformerv2_s0,clahe_sobel_s43,43,60,2.133037,0.680239,0.845150,0.885284,287.76
efficientformerv2_s0,clahe_sobel_s43,43,61,2.123635,0.677869,0.844568,0.883991,289.63
efficientformerv2_s0,clahe_sobel_s43,43,62,2.121790,0.678171,0.845947,0.884573,289.77
efficientformerv2_s0,clahe_sobel_s43,43,63,2.116321,0.680088,0.846162,0.884939,287.96
efficientformerv2_s0,clahe_sobel_s43,43,64,2.110141,0.679420,0.845947,0.885090,296.79
efficientformerv2_s0,clahe_sobel_s43,43,65,2.109484,0.680842,0.846916,0.884702,296.99
efficientformerv2_s0,clahe_sobel_s43,43,66,2.108126,0.680282,0.846765,0.884293,289.72
efficientformerv2_s0,clahe_sobel_s43,43,67,2.105137,0.681057,0.846248,0.884875,292.33
efficientformerv2_s0,clahe_sobel_s43,43,68,2.099973,0.682285,0.846852,0.885198,289.29
efficientformerv2_s0,clahe_sobel_s43,43,69,2.099603,0.680670,0.846852,0.884681,284.45
efficientformerv2_s0,clahe_sobel_s43,43,70,2.098698,0.681014,0.846916,0.885456,286.35
efficientformerv2_s0,clahe_sobel_s43,43,71,2.095001,0.681057,0.847304,0.885564,289.56
efficientformerv2_s0,clahe_sobel_s43,43,72,2.095461,0.682802,0.847562,0.885844,289.39
efficientformerv2_s0,clahe_sobel_s43,43,73,2.091955,0.681316,0.846313,0.885263,290.91
efficientformerv2_s0,clahe_sobel_s43,43,74,2.095295,0.682134,0.847476,0.885780,292.56
efficientformerv2_s0,clahe_sobel_s43,43,75,2.090965,0.682350,0.846442,0.885823,291.34
efficientformerv2_s0,clahe_sobel_s43,43,76,2.091997,0.682156,0.846787,0.885392,285.08
efficientformerv2_s0,clahe_sobel_s43,43,77,2.090873,0.682156,0.847304,0.884702,288.17
efficientformerv2_s0,clahe_sobel_s43,43,78,2.091566,0.682178,0.847498,0.885823,287.38
efficientformerv2_s0,clahe_sobel_s43,43,79,2.093980,0.683190,0.847110,0.885672,285.93
efficientformerv2_s0,clahe_sobel_s43,43,80,2.087324,0.681553,0.847024,0.885155,287.29
