model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,clahe_s44,44,1,7.667320,0.045606,0.127836,0.186755,196.32
mobilenetv2_100,clahe_s44,44,2,6.183768,0.208384,0.408087,0.502984,191.99
mobilenetv2_100,clahe_s44,44,3,5.039034,0.336263,0.558844,0.648118,191.52
mobilenetv2_100,clahe_s44,44,4,4.457469,0.407829,0.631875,0.712553,192.41
mobilenetv2_100,clahe_s44,44,5,4.099519,0.451690,0.673754,0.748917,191.55
mobilenetv2_100,clahe_s44,44,6,3.856142,0.481398,0.700920,0.773261,192.78
mobilenetv2_100,clahe_s44,44,7,3.668802,0.508520,0.723691,0.793210,189.79
mobilenetv2_100,clahe_s44,44,8,3.523036,0.526724,0.739632,0.806523,189.55
mobilenetv2_100,clahe_s44,44,9,3.391928,0.545143,0.754346,0.816110,192.71
mobilenetv2_100,clahe_s44,44,10,3.286887,0.559857,0.763610,0.823370,192.93
mobilenetv2_100,clahe_s44,44,11,3.193594,0.571275,0.772055,0.831470,192.66
mobilenetv2_100,clahe_s44,44,12,3.108046,0.577436,0.776686,0.834874,188.04
mobilenetv2_100,clahe_s44,44,13,3.039879,0.587087,0.786036,0.841121,192.26
mobilenetv2_100,clahe_s44,44,14,2.975292,0.592344,0.789461,0.843060,192.79
mobilenetv2_100,clahe_s44,44,15,2.911635,0.599517,0.794912,0.848015,192.57
mobilenetv2_100,clahe_s44,44,16,2.860036,0.606454,0.799026,0.851419,191.99
mobilenetv2_100,clahe_s44,44,17,2.804913,0.610957,0.801611,0.853874,194.27
mobilenetv2_100,clahe_s44,44,18,2.755849,0.616666,0.806803,0.856761,192.04
mobilenetv2_100,clahe_s44,44,19,2.713956,0.620263,0.809647,0.860811,193.70
mobilenetv2_100,clahe_s44,44,20,2.672584,0.623710,0.810099,0.860251,192.76
mobilenetv2_100,clahe_s44,44,21,2.636806,0.628988,0.813008,0.861888,193.32
mobilenetv2_100,clahe_s44,44,22,2.600128,0.628450,0.813352,0.862125,193.04
mobilenetv2_100,clahe_s44,44,23,2.563953,0.631832,0.817015,0.865077,195.20
mobilenetv2_100,clahe_s44,44,24,2.535276,0.635429,0.817769,0.866068,193.74
mobilenetv2_100,clahe_s44,44,25,2.505732,0.635322,0.819018,0.866197,195.36
