model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,baseline_s43,43,1,7.809847,0.012409,0.043560,0.070682,234.81
mobilevit_xxs,baseline_s43,43,2,7.035585,0.049807,0.142442,0.208083,235.30
mobilevit_xxs,baseline_s43,43,3,6.237090,0.123247,0.287318,0.379564,237.48
mobilevit_xxs,baseline_s43,43,4,5.662816,0.190525,0.381977,0.481505,229.63
mobilevit_xxs,baseline_s43,43,5,5.254465,0.239234,0.452746,0.549667,233.69
mobilevit_xxs,baseline_s43,43,6,4.963511,0.281954,0.503027,0.598526,238.41
mobilevit_xxs,baseline_s43,43,7,4.749870,0.309507,0.535277,0.627179,237.88
mobilevit_xxs,baseline_s43,43,8,4.578586,0.339732,0.566729,0.654667,239.25
mobilevit_xxs,baseline_s43,43,9,4.447549,0.360090,0.589780,0.676943,237.57
mobilevit_xxs,baseline_s43,43,10,4.325173,0.374049,0.603115,0.689373,233.18
mobilevit_xxs,baseline_s43,43,11,4.230573,0.391348,0.621362,0.706155,230.25
mobilevit_xxs,baseline_s43,43,12,4.143863,0.410543,0.635688,0.719167,235.36
mobilevit_xxs,baseline_s43,43,13,4.061357,0.422069,0.648355,0.728042,230.01
mobilevit_xxs,baseline_s43,43,14,3.990575,0.429156,0.657145,0.734462,233.65
mobilevit_xxs,baseline_s43,43,15,3.928364,0.437881,0.667205,0.743683,237.08
mobilevit_xxs,baseline_s43,43,16,3.875254,0.443676,0.670114,0.746031,231.99
mobilevit_xxs,baseline_s43,43,17,3.818631,0.457485,0.683470,0.757147,233.64
mobilevit_xxs,baseline_s43,43,18,3.771688,0.465758,0.692260,0.764342,232.98
mobilevit_xxs,baseline_s43,43,19,3.728581,0.465521,0.691226,0.764278,234.35
mobilevit_xxs,baseline_s43,43,20,3.686271,0.476852,0.699649,0.772184,236.01
mobilevit_xxs,baseline_s43,43,21,3.642562,0.483013,0.706413,0.777570,232.99
