model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_s43,43,1,7.825258,0.019819,0.058747,0.092225,283.99
efficientformerv2_s0,clahe_s43,43,2,6.631456,0.153773,0.326914,0.417975,283.47
efficientformerv2_s0,clahe_s43,43,3,5.313346,0.309938,0.525755,0.615395,284.52
efficientformerv2_s0,clahe_s43,43,4,4.544658,0.394149,0.616903,0.698335,283.14
efficientformerv2_s0,clahe_s43,43,5,4.102994,0.448652,0.670717,0.747237,285.49
efficientformerv2_s0,clahe_s43,43,6,3.816891,0.487947,0.707620,0.778259,284.80
efficientformerv2_s0,clahe_s43,43,7,3.618168,0.513130,0.728215,0.794632,281.56
efficientformerv2_s0,clahe_s43,43,8,3.460106,0.539585,0.747560,0.812275,283.81
efficientformerv2_s0,clahe_s43,43,9,3.342671,0.554320,0.759775,0.821323,282.45
efficientformerv2_s0,clahe_s43,43,10,3.239850,0.568646,0.772615,0.831125,283.91
efficientformerv2_s0,clahe_s43,43,11,3.159498,0.576316,0.778970,0.836446,284.49
efficientformerv2_s0,clahe_s43,43,12,3.084263,0.590319,0.788858,0.844762,281.01
efficientformerv2_s0,clahe_s43,43,13,3.019259,0.596523,0.794524,0.849157,286.85
efficientformerv2_s0,clahe_s43,43,14,2.964895,0.602706,0.798337,0.851182,286.67
efficientformerv2_s0,clahe_s43,43,15,2.908335,0.609923,0.803076,0.855339,284.77
efficientformerv2_s0,clahe_s43,43,16,2.868810,0.618131,0.808074,0.859174,284.32
efficientformerv2_s0,clahe_s43,43,17,2.819781,0.620156,0.811284,0.860187,282.35
efficientformerv2_s0,clahe_s43,43,18,2.781731,0.626748,0.813503,0.864689,281.94
efficientformerv2_s0,clahe_s43,43,19,2.742484,0.629117,0.817015,0.866175,282.22
efficientformerv2_s0,clahe_s43,43,20,2.713782,0.631487,0.818221,0.866800,282.28
efficientformerv2_s0,clahe_s43,43,21,2.678399,0.636248,0.820181,0.868287,284.52
efficientformerv2_s0,clahe_s43,43,22,2.652321,0.637842,0.823262,0.869450,286.36
efficientformerv2_s0,clahe_s43,43,23,2.620021,0.640794,0.825783,0.870807,285.54
efficientformerv2_s0,clahe_s43,43,24,2.594378,0.643142,0.824468,0.871927,281.65
efficientformerv2_s0,clahe_s43,43,25,2.567299,0.646136,0.827420,0.872444,278.86
efficientformerv2_s0,clahe_s43,43,26,2.548170,0.646158,0.827937,0.873737,282.14
efficientformerv2_s0,clahe_s43,43,27,2.528649,0.646438,0.828540,0.874728,283.28
efficientformerv2_s0,clahe_s43,43,28,2.498094,0.655270,0.832095,0.877205,278.23
efficientformerv2_s0,clahe_s43,43,29,2.482154,0.653482,0.832138,0.877787,279.68
efficientformerv2_s0,clahe_s43,43,30,2.466503,0.655938,0.833624,0.878153,285.99
efficientformerv2_s0,clahe_s43,43,31,2.450557,0.654495,0.832224,0.877701,278.79
efficientformerv2_s0,clahe_s43,43,32,2.428549,0.657425,0.833969,0.879252,277.13
efficientformerv2_s0,clahe_s43,43,33,2.414890,0.660462,0.836059,0.878735,287.79
efficientformerv2_s0,clahe_s43,43,34,2.396316,0.660829,0.835068,0.878563,284.97
efficientformerv2_s0,clahe_s43,43,35,2.380147,0.663241,0.835908,0.879769,282.49
efficientformerv2_s0,clahe_s43,43,36,2.367243,0.664965,0.835929,0.880932,284.51
efficientformerv2_s0,clahe_s43,43,37,2.352315,0.666365,0.837782,0.880760,280.17
efficientformerv2_s0,clahe_s43,43,38,2.339727,0.667528,0.840238,0.882957,281.84
efficientformerv2_s0,clahe_s43,43,39,2.326543,0.668002,0.839592,0.881643,284.07
efficientformerv2_s0,clahe_s43,43,40,2.311456,0.669683,0.839958,0.882397,285.61
efficientformerv2_s0,clahe_s43,43,41,2.303254,0.669553,0.840583,0.882160,285.33
efficientformerv2_s0,clahe_s43,43,42,2.290360,0.669898,0.841423,0.883604,282.78
efficientformerv2_s0,clahe_s43,43,43,2.280240,0.671578,0.842586,0.883884,283.67
