model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,clahe_sobel_s44,44,1,7.811561,0.011073,0.041944,0.070101,249.53
mobilevit_xxs,clahe_sobel_s44,44,2,7.050519,0.048062,0.143239,0.209656,250.37
mobilevit_xxs,clahe_sobel_s44,44,3,6.212477,0.121890,0.282944,0.375062,250.51
mobilevit_xxs,clahe_sobel_s44,44,4,5.624759,0.189297,0.381309,0.480450,252.03
mobilevit_xxs,clahe_sobel_s44,44,5,5.226148,0.234796,0.444559,0.541567,250.02
mobilevit_xxs,clahe_sobel_s44,44,6,4.946196,0.283203,0.502273,0.598009,249.79
mobilevit_xxs,clahe_sobel_s44,44,7,4.737216,0.314139,0.535772,0.629139,250.46
mobilevit_xxs,clahe_sobel_s44,44,8,4.574052,0.336716,0.563175,0.651651,249.90
mobilevit_xxs,clahe_sobel_s44,44,9,4.442882,0.358625,0.584114,0.673690,250.92
mobilevit_xxs,clahe_sobel_s44,44,10,4.326708,0.372778,0.600788,0.687391,251.80
mobilevit_xxs,clahe_sobel_s44,44,11,4.227438,0.388505,0.616816,0.701545,250.15
mobilevit_xxs,clahe_sobel_s44,44,12,4.147786,0.393804,0.623861,0.705659,251.31
mobilevit_xxs,clahe_sobel_s44,44,13,4.063570,0.412460,0.642345,0.723152,252.88
mobilevit_xxs,clahe_sobel_s44,44,14,3.996515,0.421616,0.649389,0.731166,252.45
mobilevit_xxs,clahe_sobel_s44,44,15,3.936896,0.429587,0.656132,0.737004,250.63
mobilevit_xxs,clahe_sobel_s44,44,16,3.882060,0.437450,0.663500,0.741528,249.17
mobilevit_xxs,clahe_sobel_s44,44,17,3.828557,0.447101,0.673625,0.751158,253.67
mobilevit_xxs,clahe_sobel_s44,44,18,3.787126,0.455115,0.679808,0.756630,250.18
mobilevit_xxs,clahe_sobel_s44,44,19,3.737278,0.463668,0.689114,0.764967,251.30
mobilevit_xxs,clahe_sobel_s44,44,20,3.697413,0.467438,0.692906,0.767531,245.22
mobilevit_xxs,clahe_sobel_s44,44,21,3.657400,0.476529,0.698636,0.773239,245.59
mobilevit_xxs,clahe_sobel_s44,44,22,3.625355,0.479351,0.704970,0.777009,249.17
mobilevit_xxs,clahe_sobel_s44,44,23,3.587971,0.483423,0.707490,0.778841,253.35
mobilevit_xxs,clahe_sobel_s44,44,24,3.561251,0.491264,0.713350,0.784248,249.96
mobilevit_xxs,clahe_sobel_s44,44,25,3.528424,0.494173,0.715117,0.785583,253.57
mobilevit_xxs,clahe_sobel_s44,44,26,3.503325,0.496241,0.717142,0.788169,249.30
mobilevit_xxs,clahe_sobel_s44,44,27,3.477633,0.503264,0.723281,0.792219,250.63
mobilevit_xxs,clahe_sobel_s44,44,28,3.449541,0.505310,0.724746,0.792865,247.31
mobilevit_xxs,clahe_sobel_s44,44,29,3.429206,0.506840,0.725759,0.794825,246.99
mobilevit_xxs,clahe_sobel_s44,44,30,3.409316,0.512893,0.731295,0.798057,247.83
mobilevit_xxs,clahe_sobel_s44,44,31,3.384294,0.517159,0.734419,0.801159,249.10
mobilevit_xxs,clahe_sobel_s44,44,32,3.364529,0.518236,0.734742,0.800771,249.35
mobilevit_xxs,clahe_sobel_s44,44,33,3.348504,0.519723,0.738017,0.804304,249.00
mobilevit_xxs,clahe_sobel_s44,44,34,3.330990,0.526702,0.741916,0.807536,249.13
mobilevit_xxs,clahe_sobel_s44,44,35,3.307292,0.526961,0.744027,0.808354,248.18
mobilevit_xxs,clahe_sobel_s44,44,36,3.290458,0.528490,0.743963,0.809345,247.43
mobilevit_xxs,clahe_sobel_s44,44,37,3.274454,0.528577,0.744156,0.808871,249.04
mobilevit_xxs,clahe_sobel_s44,44,38,3.256754,0.533833,0.747819,0.811974,248.60
mobilevit_xxs,clahe_sobel_s44,44,39,3.239882,0.535858,0.748874,0.813805,250.16
mobilevit_xxs,clahe_sobel_s44,44,40,3.231580,0.541459,0.753161,0.815830,250.86
mobilevit_xxs,clahe_sobel_s44,44,41,3.219562,0.538486,0.754002,0.815679,249.78
mobilevit_xxs,clahe_sobel_s44,44,42,3.206336,0.540727,0.754389,0.816239,249.61
mobilevit_xxs,clahe_sobel_s44,44,43,3.191684,0.546263,0.757578,0.819126,249.54
mobilevit_xxs,clahe_sobel_s44,44,44,3.186325,0.547556,0.756953,0.819384,249.00
mobilevit_xxs,clahe_sobel_s44,44,45,3.164738,0.547901,0.759172,0.819600,249.77
mobilevit_xxs,clahe_sobel_s44,44,46,3.160191,0.547879,0.758633,0.820375,251.42
mobilevit_xxs,clahe_sobel_s44,44,47,3.148588,0.551671,0.760141,0.822120,250.25
mobilevit_xxs,clahe_sobel_s44,44,48,3.137593,0.554170,0.761886,0.822250,242.09
mobilevit_xxs,clahe_sobel_s44,44,49,3.123080,0.553588,0.762554,0.823456,249.86
mobilevit_xxs,clahe_sobel_s44,44,50,3.116728,0.554708,0.763007,0.824275,248.37
mobilevit_xxs,clahe_sobel_s44,44,51,3.107063,0.555785,0.764902,0.825115,249.78
mobilevit_xxs,clahe_sobel_s44,44,52,3.101207,0.557638,0.765742,0.826472,247.59
mobilevit_xxs,clahe_sobel_s44,44,53,3.096584,0.559168,0.766432,0.825416,248.33
mobilevit_xxs,clahe_sobel_s44,44,54,3.079967,0.560008,0.765979,0.828174,247.82
mobilevit_xxs,clahe_sobel_s44,44,55,3.076226,0.560762,0.768715,0.828368,248.40
mobilevit_xxs,clahe_sobel_s44,44,56,3.067232,0.562313,0.768263,0.827635,247.91
mobilevit_xxs,clahe_sobel_s44,44,57,3.065808,0.561451,0.768802,0.827915,248.74
mobilevit_xxs,clahe_sobel_s44,44,58,3.056114,0.563842,0.770073,0.829380,248.64
mobilevit_xxs,clahe_sobel_s44,44,59,3.051956,0.562162,0.770266,0.828885,248.47
mobilevit_xxs,clahe_sobel_s44,44,60,3.045203,0.562830,0.771150,0.830630,244.69
mobilevit_xxs,clahe_sobel_s44,44,61,3.042288,0.565846,0.771688,0.830522,244.34
mobilevit_xxs,clahe_sobel_s44,44,62,3.035791,0.566708,0.772076,0.830091,248.15
mobilevit_xxs,clahe_sobel_s44,44,63,3.035465,0.567203,0.771904,0.829919,245.11
mobilevit_xxs,clahe_sobel_s44,44,64,3.026108,0.566147,0.772507,0.829574,248.18
mobilevit_xxs,clahe_sobel_s44,44,65,3.023712,0.566363,0.772615,0.830371,244.62
mobilevit_xxs,clahe_sobel_s44,44,66,3.017837,0.568970,0.772722,0.831879,246.97
mobilevit_xxs,clahe_sobel_s44,44,67,3.014791,0.566815,0.772636,0.830263,249.56
mobilevit_xxs,clahe_sobel_s44,44,68,3.012155,0.567419,0.773304,0.831922,250.88
mobilevit_xxs,clahe_sobel_s44,44,69,3.008357,0.569293,0.774554,0.832181,250.00
mobilevit_xxs,clahe_sobel_s44,44,70,3.010961,0.568022,0.774446,0.831491,250.24
mobilevit_xxs,clahe_sobel_s44,44,71,3.009355,0.569314,0.774230,0.831858,251.38
mobilevit_xxs,clahe_sobel_s44,44,72,3.005569,0.569616,0.773476,0.831319,251.80
mobilevit_xxs,clahe_sobel_s44,44,73,3.000174,0.570822,0.773692,0.832245,251.97
mobilevit_xxs,clahe_sobel_s44,44,74,3.003517,0.569810,0.775092,0.831771,251.73
mobilevit_xxs,clahe_sobel_s44,44,75,2.998574,0.568302,0.773735,0.832008,249.37
mobilevit_xxs,clahe_sobel_s44,44,76,2.999087,0.568000,0.774058,0.831405,251.65
mobilevit_xxs,clahe_sobel_s44,44,77,2.997202,0.569099,0.774166,0.831642,255.50
mobilevit_xxs,clahe_sobel_s44,44,78,2.993341,0.568280,0.773627,0.832138,220.09
mobilevit_xxs,clahe_sobel_s44,44,79,2.994959,0.568970,0.774489,0.832569,222.20
mobilevit_xxs,clahe_sobel_s44,44,80,2.997758,0.570779,0.774295,0.832353,221.75
