model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_sobel_s44,44,1,7.826872,0.016049,0.054223,0.087421,226.79
efficientformerv2_s0,clahe_sobel_s44,44,2,6.631748,0.160516,0.334992,0.425322,219.63
efficientformerv2_s0,clahe_sobel_s44,44,3,5.300737,0.313040,0.526293,0.617764,220.75
efficientformerv2_s0,clahe_sobel_s44,44,4,4.523150,0.395678,0.619768,0.702363,223.54
efficientformerv2_s0,clahe_sobel_s44,44,5,4.072881,0.451668,0.672677,0.748379,216.63
efficientformerv2_s0,clahe_sobel_s44,44,6,3.791469,0.489886,0.706801,0.775932,221.00
efficientformerv2_s0,clahe_sobel_s44,44,7,3.589097,0.521403,0.732437,0.797389,219.38
efficientformerv2_s0,clahe_sobel_s44,44,8,3.434732,0.536375,0.746095,0.808656,221.81
efficientformerv2_s0,clahe_sobel_s44,44,9,3.315025,0.556884,0.762640,0.823887,222.55
efficientformerv2_s0,clahe_sobel_s44,44,10,3.211394,0.571555,0.772895,0.830371,218.42
efficientformerv2_s0,clahe_sobel_s44,44,11,3.132741,0.580926,0.781103,0.838364,224.16
efficientformerv2_s0,clahe_sobel_s44,44,12,3.057835,0.589328,0.789634,0.844202,222.60
efficientformerv2_s0,clahe_sobel_s44,44,13,2.993630,0.600164,0.797087,0.848618,220.62
efficientformerv2_s0,clahe_sobel_s44,44,14,2.934439,0.601844,0.797928,0.850665,222.31
efficientformerv2_s0,clahe_sobel_s44,44,15,2.883071,0.609600,0.804800,0.856395,227.94
efficientformerv2_s0,clahe_sobel_s44,44,16,2.835341,0.615545,0.806179,0.857494,225.90
efficientformerv2_s0,clahe_sobel_s44,44,17,2.793585,0.621168,0.810595,0.860984,221.38
efficientformerv2_s0,clahe_sobel_s44,44,18,2.755106,0.623387,0.812814,0.861824,226.36
efficientformerv2_s0,clahe_sobel_s44,44,19,2.720773,0.627933,0.816454,0.864797,220.59
efficientformerv2_s0,clahe_sobel_s44,44,20,2.687658,0.629613,0.815959,0.865680,222.58
efficientformerv2_s0,clahe_sobel_s44,44,21,2.653417,0.636679,0.820742,0.867576,216.09
efficientformerv2_s0,clahe_sobel_s44,44,22,2.624983,0.638187,0.822013,0.869342,216.30
efficientformerv2_s0,clahe_sobel_s44,44,23,2.599113,0.640707,0.822293,0.868696,220.35
efficientformerv2_s0,clahe_sobel_s44,44,24,2.569070,0.642560,0.826537,0.870980,223.47
