model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,sobel_s43,43,1,7.851446,0.005989,0.024085,0.042310,235.46
mobilevit_xxs,sobel_s43,43,2,7.348931,0.019647,0.069691,0.113962,235.64
mobilevit_xxs,sobel_s43,43,3,6.819583,0.042763,0.129236,0.193477,238.02
mobilevit_xxs,sobel_s43,43,4,6.437060,0.071566,0.187876,0.261746,239.00
mobilevit_xxs,sobel_s43,43,5,6.164733,0.096706,0.233740,0.317435,240.94
mobilevit_xxs,sobel_s43,43,6,5.957143,0.118357,0.272130,0.361490,240.33
mobilevit_xxs,sobel_s43,43,7,5.789054,0.137401,0.304638,0.393589,239.17
mobilevit_xxs,sobel_s43,43,8,5.653688,0.157996,0.331524,0.424589,239.83
mobilevit_xxs,sobel_s43,43,9,5.532946,0.170361,0.349361,0.442190,242.78
mobilevit_xxs,sobel_s43,43,10,5.432597,0.182684,0.369827,0.460070,238.86
mobilevit_xxs,sobel_s43,43,11,5.343832,0.194446,0.381396,0.474181,238.21
mobilevit_xxs,sobel_s43,43,12,5.263784,0.203494,0.394731,0.488830,240.11
mobilevit_xxs,sobel_s43,43,13,5.189377,0.212068,0.406428,0.499925,239.01
mobilevit_xxs,sobel_s43,43,14,5.126194,0.222021,0.420173,0.514251,239.21
mobilevit_xxs,sobel_s43,43,15,5.064483,0.230660,0.430341,0.525948,240.01
mobilevit_xxs,sobel_s43,43,16,5.006216,0.238178,0.439324,0.535406,238.92
mobilevit_xxs,sobel_s43,43,17,4.958284,0.243478,0.447662,0.540899,239.38
mobilevit_xxs,sobel_s43,43,18,4.907008,0.249316,0.454900,0.548245,237.34
mobilevit_xxs,sobel_s43,43,19,4.864630,0.252074,0.458541,0.551843,240.53
mobilevit_xxs,sobel_s43,43,20,4.823664,0.264008,0.470088,0.562593,238.95
mobilevit_xxs,sobel_s43,43,21,4.784954,0.267886,0.476572,0.569637,238.85
mobilevit_xxs,sobel_s43,43,22,4.744571,0.271419,0.481613,0.574054,234.86
mobilevit_xxs,sobel_s43,43,23,4.712260,0.273293,0.482001,0.577436,237.67
mobilevit_xxs,sobel_s43,43,24,4.675991,0.275878,0.488011,0.578168,237.46
mobilevit_xxs,sobel_s43,43,25,4.645097,0.282061,0.494367,0.585967,237.77
mobilevit_xxs,sobel_s43,43,26,4.615773,0.283548,0.496456,0.585558,239.39
mobilevit_xxs,sobel_s43,43,27,4.591179,0.287684,0.500592,0.591848,243.82
mobilevit_xxs,sobel_s43,43,28,4.561060,0.291368,0.505504,0.596523,241.74
mobilevit_xxs,sobel_s43,43,29,4.535248,0.292014,0.507098,0.598311,240.79
mobilevit_xxs,sobel_s43,43,30,4.515411,0.298111,0.514746,0.604688,238.39
