model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_sobel_s42,42,64,2.111298,0.681251,0.846808,0.886921,290.31
efficientformerv2_s0,clahe_sobel_s42,42,65,2.109454,0.679980,0.846141,0.886857,290.45
efficientformerv2_s0,clahe_sobel_s42,42,66,2.105756,0.682716,0.847950,0.888042,292.61
efficientformerv2_s0,clahe_sobel_s42,42,67,2.100441,0.682091,0.847907,0.887503,292.17
efficientformerv2_s0,clahe_sobel_s42,42,68,2.097635,0.682328,0.847325,0.888235,289.58
efficientformerv2_s0,clahe_sobel_s42,42,69,2.099358,0.682221,0.847261,0.887783,290.95
efficientformerv2_s0,clahe_sobel_s42,42,70,2.099676,0.681316,0.847175,0.888171,283.36
efficientformerv2_s0,clahe_sobel_s42,42,71,2.094850,0.682221,0.846679,0.887072,286.22
efficientformerv2_s0,clahe_sobel_s42,42,72,2.091918,0.683642,0.847950,0.888602,291.42
efficientformerv2_s0,clahe_sobel_s42,42,73,2.093146,0.682371,0.847692,0.888537,288.58
efficientformerv2_s0,clahe_sobel_s42,42,74,2.088705,0.683341,0.847993,0.888688,288.76
efficientformerv2_s0,clahe_sobel_s42,42,75,2.086274,0.683384,0.847670,0.888774,285.83
efficientformerv2_s0,clahe_sobel_s42,42,76,2.090033,0.683427,0.847261,0.887848,289.89
efficientformerv2_s0,clahe_sobel_s42,42,77,2.087930,0.682436,0.847390,0.888365,292.27
efficientformerv2_s0,clahe_sobel_s42,42,78,2.085511,0.683492,0.848101,0.887697,291.80
efficientformerv2_s0,clahe_sobel_s42,42,79,2.089082,0.682436,0.847132,0.887589,290.92
