model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,clahe_s42,42,1,7.812462,0.010125,0.040953,0.070531,325.64
mobilevit_xxs,clahe_s42,42,2,7.032169,0.054008,0.150736,0.218230,324.96
mobilevit_xxs,clahe_s42,42,3,6.195699,0.126823,0.289257,0.382430,324.11
mobilevit_xxs,clahe_s42,42,4,5.619256,0.193455,0.390939,0.490101,336.95
mobilevit_xxs,clahe_s42,42,5,5.233281,0.244598,0.454340,0.553157,345.34
mobilevit_xxs,clahe_s42,42,6,4.959883,0.278894,0.497296,0.593119,328.76
mobilevit_xxs,clahe_s42,42,7,4.761505,0.311123,0.537194,0.629354,332.36
mobilevit_xxs,clahe_s42,42,8,4.603575,0.335272,0.559318,0.651996,332.02
mobilevit_xxs,clahe_s42,42,9,4.470103,0.352528,0.581055,0.672139,330.11
mobilevit_xxs,clahe_s42,42,10,4.353777,0.371615,0.599604,0.686034,325.05
mobilevit_xxs,clahe_s42,42,11,4.253594,0.384799,0.613714,0.700231,318.11
mobilevit_xxs,clahe_s42,42,12,4.176085,0.397790,0.623430,0.708632,329.92
mobilevit_xxs,clahe_s42,42,13,4.091387,0.412353,0.638855,0.720481,345.23
mobilevit_xxs,clahe_s42,42,14,4.028635,0.420496,0.646546,0.726793,323.81
mobilevit_xxs,clahe_s42,42,15,3.970093,0.429350,0.654797,0.736703,324.85
mobilevit_xxs,clahe_s42,42,16,3.910465,0.439217,0.664362,0.741938,319.30
mobilevit_xxs,clahe_s42,42,17,3.857796,0.447058,0.672376,0.749327,316.73
mobilevit_xxs,clahe_s42,42,18,3.814522,0.453478,0.676619,0.754605,317.79
mobilevit_xxs,clahe_s42,42,19,3.769143,0.460824,0.683255,0.758052,320.09
mobilevit_xxs,clahe_s42,42,20,3.725434,0.462203,0.685538,0.759323,318.47
mobilevit_xxs,clahe_s42,42,21,3.692841,0.474245,0.696094,0.771236,325.44
mobilevit_xxs,clahe_s42,42,22,3.652294,0.479696,0.699563,0.773326,328.39
mobilevit_xxs,clahe_s42,42,23,3.621541,0.479437,0.698076,0.772421,327.28
mobilevit_xxs,clahe_s42,42,24,3.593069,0.485319,0.704755,0.777505,324.57
mobilevit_xxs,clahe_s42,42,25,3.559974,0.493268,0.712876,0.782826,322.84
mobilevit_xxs,clahe_s42,42,26,3.533125,0.494065,0.711411,0.784097,324.19
mobilevit_xxs,clahe_s42,42,27,3.505891,0.497490,0.717185,0.789117,319.80
mobilevit_xxs,clahe_s42,42,28,3.479239,0.502661,0.721041,0.791680,317.97
mobilevit_xxs,clahe_s42,42,29,3.456948,0.506107,0.723842,0.792456,326.61
mobilevit_xxs,clahe_s42,42,30,3.439014,0.510416,0.725931,0.795299,320.03
mobilevit_xxs,clahe_s42,42,31,3.413435,0.515759,0.731123,0.799414,319.16
mobilevit_xxs,clahe_s42,42,32,3.401773,0.516103,0.732825,0.801008,316.51
mobilevit_xxs,clahe_s42,42,33,3.368378,0.521898,0.735625,0.802969,316.77
mobilevit_xxs,clahe_s42,42,34,3.360147,0.523794,0.739223,0.806739,317.97
mobilevit_xxs,clahe_s42,42,35,3.338036,0.525367,0.739288,0.805403,315.13
mobilevit_xxs,clahe_s42,42,36,3.326661,0.529244,0.743058,0.807773,320.97
mobilevit_xxs,clahe_s42,42,37,3.304445,0.525948,0.740537,0.808634,316.24
mobilevit_xxs,clahe_s42,42,38,3.287319,0.532928,0.744630,0.811349,318.78
mobilevit_xxs,clahe_s42,42,39,3.271412,0.536914,0.747194,0.813158,318.48
mobilevit_xxs,clahe_s42,42,40,3.263482,0.536203,0.747948,0.812318,326.53
mobilevit_xxs,clahe_s42,42,41,3.247607,0.540404,0.749434,0.814882,317.61
mobilevit_xxs,clahe_s42,42,42,3.232207,0.543290,0.752968,0.816648,315.02
mobilevit_xxs,clahe_s42,42,43,3.218353,0.542472,0.753549,0.817316,316.41
mobilevit_xxs,clahe_s42,42,44,3.213120,0.543635,0.754476,0.818199,316.62
mobilevit_xxs,clahe_s42,42,45,3.195303,0.541481,0.752989,0.816584,317.25
mobilevit_xxs,clahe_s42,42,46,3.184160,0.547319,0.757211,0.820268,323.69
mobilevit_xxs,clahe_s42,42,47,3.170119,0.549064,0.757535,0.819794,316.91
mobilevit_xxs,clahe_s42,42,48,3.163356,0.550227,0.757211,0.819729,315.10
mobilevit_xxs,clahe_s42,42,49,3.159688,0.551218,0.759904,0.822034,314.57
mobilevit_xxs,clahe_s42,42,50,3.141604,0.552188,0.760809,0.823887,316.40
mobilevit_xxs,clahe_s42,42,51,3.136080,0.553760,0.762274,0.823758,315.99
mobilevit_xxs,clahe_s42,42,52,3.120613,0.555505,0.762770,0.824512,316.29
mobilevit_xxs,clahe_s42,42,53,3.118526,0.556022,0.763093,0.824512,314.24
mobilevit_xxs,clahe_s42,42,54,3.112752,0.554988,0.763761,0.825222,313.11
mobilevit_xxs,clahe_s42,42,55,3.104454,0.560008,0.766023,0.826300,314.74
mobilevit_xxs,clahe_s42,42,56,3.099170,0.558931,0.765699,0.826730,312.91
mobilevit_xxs,clahe_s42,42,57,3.095218,0.558974,0.766001,0.826472,313.21
mobilevit_xxs,clahe_s42,42,58,3.085541,0.561128,0.765979,0.826601,313.77
mobilevit_xxs,clahe_s42,42,59,3.081250,0.562227,0.766432,0.828217,314.40
mobilevit_xxs,clahe_s42,42,60,3.073232,0.563218,0.769297,0.828389,314.45
mobilevit_xxs,clahe_s42,42,61,3.069046,0.563885,0.768651,0.828368,316.72
mobilevit_xxs,clahe_s42,42,62,3.064921,0.563713,0.769556,0.828906,321.48
mobilevit_xxs,clahe_s42,42,63,3.063438,0.563088,0.768392,0.828906,318.63
mobilevit_xxs,clahe_s42,42,64,3.057075,0.564984,0.769814,0.829940,315.85
mobilevit_xxs,clahe_s42,42,65,3.054036,0.565695,0.769383,0.829251,315.52
mobilevit_xxs,clahe_s42,42,66,3.045687,0.565286,0.769319,0.829617,313.95
mobilevit_xxs,clahe_s42,42,67,3.045881,0.566277,0.770848,0.830156,313.82
mobilevit_xxs,clahe_s42,42,68,3.044441,0.565781,0.770676,0.829488,314.87
mobilevit_xxs,clahe_s42,42,69,3.041046,0.565803,0.770245,0.830436,314.46
mobilevit_xxs,clahe_s42,42,70,3.035011,0.566600,0.771064,0.831190,312.91
mobilevit_xxs,clahe_s42,42,71,3.034722,0.566384,0.771257,0.831276,312.93
mobilevit_xxs,clahe_s42,42,72,3.033885,0.566901,0.770891,0.830780,316.17
mobilevit_xxs,clahe_s42,42,73,3.032314,0.567591,0.772270,0.830780,316.27
mobilevit_xxs,clahe_s42,42,74,3.025111,0.568345,0.771731,0.831017,314.19
mobilevit_xxs,clahe_s42,42,75,3.028836,0.567612,0.772335,0.831901,315.96
mobilevit_xxs,clahe_s42,42,76,3.026946,0.567505,0.771753,0.831535,315.56
mobilevit_xxs,clahe_s42,42,77,3.025048,0.566665,0.770762,0.830630,314.02
mobilevit_xxs,clahe_s42,42,78,3.021455,0.567440,0.771688,0.831125,315.78
mobilevit_xxs,clahe_s42,42,79,3.028674,0.568388,0.772399,0.831815,315.84
mobilevit_xxs,clahe_s42,42,80,3.022875,0.566945,0.770999,0.830393,321.71
