model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,sobel_s44,44,1,7.850620,0.005192,0.023913,0.043474,232.64
mobilevit_xxs,sobel_s44,44,2,7.334831,0.019001,0.065878,0.106142,231.17
mobilevit_xxs,sobel_s44,44,3,6.821845,0.044723,0.134966,0.200241,234.82
mobilevit_xxs,sobel_s44,44,4,6.434932,0.074625,0.193369,0.273401,233.90
mobilevit_xxs,sobel_s44,44,5,6.161868,0.098257,0.237877,0.321226,236.66
mobilevit_xxs,sobel_s44,44,6,5.958468,0.121567,0.272819,0.358388,237.38
mobilevit_xxs,sobel_s44,44,7,5.789885,0.139447,0.305651,0.394063,238.85
mobilevit_xxs,sobel_s44,44,8,5.653465,0.154183,0.327517,0.419570,237.54
mobilevit_xxs,sobel_s44,44,9,5.534721,0.168616,0.347810,0.438894,231.85
mobilevit_xxs,sobel_s44,44,10,5.429223,0.179258,0.362007,0.452358,237.66
mobilevit_xxs,sobel_s44,44,11,5.336367,0.194145,0.384368,0.474892,236.90
mobilevit_xxs,sobel_s44,44,12,5.262546,0.201081,0.391435,0.485383,229.75
mobilevit_xxs,sobel_s44,44,13,5.186338,0.213684,0.409509,0.503759,239.12
mobilevit_xxs,sobel_s44,44,14,5.119235,0.220255,0.419785,0.515608,238.61
mobilevit_xxs,sobel_s44,44,15,5.064137,0.230854,0.430987,0.525151,236.77
mobilevit_xxs,sobel_s44,44,16,5.009146,0.235141,0.439389,0.532476,234.88
mobilevit_xxs,sobel_s44,44,17,4.953879,0.241798,0.450397,0.542580,235.30
mobilevit_xxs,sobel_s44,44,18,4.904075,0.249811,0.453995,0.546694,234.50
mobilevit_xxs,sobel_s44,44,19,4.863774,0.255219,0.464723,0.556475,238.29
mobilevit_xxs,sobel_s44,44,20,4.819802,0.259894,0.469441,0.560891,237.98
mobilevit_xxs,sobel_s44,44,21,4.779681,0.268252,0.478489,0.570456,223.40
mobilevit_xxs,sobel_s44,44,22,4.742498,0.270126,0.481161,0.572826,238.07
mobilevit_xxs,sobel_s44,44,23,4.707026,0.276589,0.489325,0.581486,235.82
mobilevit_xxs,sobel_s44,44,24,4.676398,0.278399,0.489821,0.581723,236.33
mobilevit_xxs,sobel_s44,44,25,4.645815,0.281393,0.494840,0.586592,237.13
mobilevit_xxs,sobel_s44,44,26,4.621606,0.285034,0.500075,0.592473,230.70
mobilevit_xxs,sobel_s44,44,27,4.586770,0.290872,0.505978,0.596631,237.41
mobilevit_xxs,sobel_s44,44,28,4.559805,0.294879,0.510071,0.600875,238.47
mobilevit_xxs,sobel_s44,44,29,4.539222,0.296452,0.510502,0.600142,238.44
mobilevit_xxs,sobel_s44,44,30,4.514210,0.300200,0.517288,0.606928,239.31
mobilevit_xxs,sobel_s44,44,31,4.486630,0.303820,0.520563,0.609664,235.91
mobilevit_xxs,sobel_s44,44,32,4.463752,0.302936,0.517288,0.606864,238.71
mobilevit_xxs,sobel_s44,44,33,4.444736,0.307288,0.524656,0.613240,237.33
mobilevit_xxs,sobel_s44,44,34,4.430317,0.312114,0.526595,0.615330,238.70
mobilevit_xxs,sobel_s44,44,35,4.402715,0.312070,0.528490,0.618217,237.59
mobilevit_xxs,sobel_s44,44,36,4.385642,0.316810,0.531033,0.619897,235.47
mobilevit_xxs,sobel_s44,44,37,4.370429,0.319180,0.536095,0.622827,237.81
mobilevit_xxs,sobel_s44,44,38,4.346397,0.319524,0.536634,0.624593,239.11
mobilevit_xxs,sobel_s44,44,39,4.328922,0.322066,0.539607,0.627092,238.37
mobilevit_xxs,sobel_s44,44,40,4.319264,0.327129,0.545552,0.630087,238.60
mobilevit_xxs,sobel_s44,44,41,4.302095,0.326440,0.543441,0.629613,240.28
mobilevit_xxs,sobel_s44,44,42,4.289140,0.330188,0.547814,0.633512,238.27
mobilevit_xxs,sobel_s44,44,43,4.270800,0.330619,0.547254,0.634395,238.51
mobilevit_xxs,sobel_s44,44,44,4.261819,0.331567,0.549646,0.637045,236.17
mobilevit_xxs,sobel_s44,44,45,4.245502,0.333333,0.550787,0.636593,240.02
mobilevit_xxs,sobel_s44,44,46,4.236463,0.337146,0.553868,0.640363,238.91
mobilevit_xxs,sobel_s44,44,47,4.218868,0.338611,0.556238,0.640794,240.17
mobilevit_xxs,sobel_s44,44,48,4.208392,0.340442,0.556259,0.642926,243.70
mobilevit_xxs,sobel_s44,44,49,4.198894,0.339969,0.557272,0.642668,223.29
mobilevit_xxs,sobel_s44,44,50,4.186883,0.341670,0.560848,0.644995,239.19
mobilevit_xxs,sobel_s44,44,51,4.175988,0.342231,0.560805,0.645167,241.22
mobilevit_xxs,sobel_s44,44,52,4.168361,0.344902,0.562421,0.646093,239.00
mobilevit_xxs,sobel_s44,44,53,4.163652,0.345850,0.563799,0.647149,240.15
mobilevit_xxs,sobel_s44,44,54,4.147153,0.345160,0.564273,0.647838,241.18
mobilevit_xxs,sobel_s44,44,55,4.143205,0.347056,0.565027,0.650014,239.50
mobilevit_xxs,sobel_s44,44,56,4.135742,0.347724,0.565846,0.648937,240.19
mobilevit_xxs,sobel_s44,44,57,4.124446,0.349404,0.564941,0.649109,243.83
mobilevit_xxs,sobel_s44,44,58,4.116712,0.349124,0.567612,0.650337,236.57
mobilevit_xxs,sobel_s44,44,59,4.110185,0.350611,0.569379,0.651457,236.91
mobilevit_xxs,sobel_s44,44,60,4.106842,0.349491,0.568819,0.652319,239.91
mobilevit_xxs,sobel_s44,44,61,4.102830,0.350805,0.570133,0.653181,240.09
mobilevit_xxs,sobel_s44,44,62,4.096004,0.352507,0.569853,0.653030,239.99
mobilevit_xxs,sobel_s44,44,63,4.093242,0.352830,0.569961,0.653116,238.36
mobilevit_xxs,sobel_s44,44,64,4.084140,0.352226,0.569831,0.653762,239.52
mobilevit_xxs,sobel_s44,44,65,4.080552,0.352808,0.572567,0.655680,238.49
mobilevit_xxs,sobel_s44,44,66,4.077285,0.354079,0.571253,0.654473,240.69
mobilevit_xxs,sobel_s44,44,67,4.072327,0.353562,0.572201,0.655852,235.09
mobilevit_xxs,sobel_s44,44,68,4.069136,0.353562,0.572761,0.655895,237.77
mobilevit_xxs,sobel_s44,44,69,4.066487,0.355242,0.573946,0.656391,238.45
mobilevit_xxs,sobel_s44,44,70,4.066407,0.353950,0.573968,0.656024,238.80
mobilevit_xxs,sobel_s44,44,71,4.068382,0.355846,0.573731,0.656348,238.01
mobilevit_xxs,sobel_s44,44,72,4.062196,0.355479,0.573644,0.655895,234.37
mobilevit_xxs,sobel_s44,44,73,4.055912,0.354553,0.574075,0.655701,233.98
mobilevit_xxs,sobel_s44,44,74,4.056202,0.354445,0.574334,0.657446,236.27
mobilevit_xxs,sobel_s44,44,75,4.054980,0.354833,0.573752,0.656024,236.84
mobilevit_xxs,sobel_s44,44,76,4.052774,0.354510,0.572847,0.655637,237.81
mobilevit_xxs,sobel_s44,44,77,4.048768,0.354338,0.573494,0.656197,238.50
mobilevit_xxs,sobel_s44,44,78,4.048637,0.354962,0.573946,0.656003,239.85
