model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,sobel_s44,44,69,2.942125,0.476895,0.686357,0.751610,279.44
efficientformerv2_s0,sobel_s44,44,70,2.940098,0.477628,0.687240,0.752774,280.19
efficientformerv2_s0,sobel_s44,44,71,2.941749,0.478769,0.686809,0.752257,278.52
efficientformerv2_s0,sobel_s44,44,72,2.933077,0.480407,0.688188,0.753635,278.51
efficientformerv2_s0,sobel_s44,44,73,2.931147,0.479631,0.688274,0.753441,277.09
efficientformerv2_s0,sobel_s44,44,74,2.936400,0.477111,0.686357,0.752084,276.77
efficientformerv2_s0,sobel_s44,44,75,2.933057,0.481139,0.687843,0.754648,276.83
efficientformerv2_s0,sobel_s44,44,76,2.927305,0.479717,0.688834,0.753140,278.44
efficientformerv2_s0,sobel_s44,44,77,2.925684,0.479997,0.688403,0.753183,277.92
efficientformerv2_s0,sobel_s44,44,78,2.924950,0.480342,0.688684,0.754669,278.48
efficientformerv2_s0,sobel_s44,44,79,2.923442,0.479028,0.687886,0.752752,277.56
efficientformerv2_s0,sobel_s44,44,80,2.926232,0.480708,0.688770,0.754519,279.87
