model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,baseline_s43,43,1,7.824103,0.020186,0.061376,0.095370,273.03
efficientformerv2_s0,baseline_s43,43,2,6.606113,0.163144,0.340162,0.435037,279.75
efficientformerv2_s0,baseline_s43,43,3,5.263049,0.319180,0.536224,0.626274,285.50
efficientformerv2_s0,baseline_s43,43,4,4.490101,0.403175,0.623990,0.705444,273.68
efficientformerv2_s0,baseline_s43,43,5,4.048357,0.460027,0.679571,0.754346,272.47
efficientformerv2_s0,baseline_s43,43,6,3.761754,0.495788,0.714427,0.783839,265.09
efficientformerv2_s0,baseline_s43,43,7,3.565385,0.526164,0.735906,0.801073,269.75
efficientformerv2_s0,baseline_s43,43,8,3.407513,0.545552,0.755660,0.816648,285.17
efficientformerv2_s0,baseline_s43,43,9,3.292865,0.562162,0.768522,0.827937,276.44
efficientformerv2_s0,baseline_s43,43,10,3.189516,0.577264,0.778345,0.836403,279.77
efficientformerv2_s0,baseline_s43,43,11,3.109961,0.585838,0.786488,0.841703,290.53
efficientformerv2_s0,baseline_s43,43,12,3.035473,0.597169,0.794804,0.848036,278.30
efficientformerv2_s0,baseline_s43,43,13,2.972217,0.606153,0.801633,0.852991,279.98
efficientformerv2_s0,baseline_s43,43,14,2.918512,0.610310,0.804498,0.855921,276.91
efficientformerv2_s0,baseline_s43,43,15,2.862045,0.617958,0.808376,0.859863,283.79
efficientformerv2_s0,baseline_s43,43,16,2.822636,0.623409,0.812641,0.862944,277.54
efficientformerv2_s0,baseline_s43,43,17,2.773714,0.626231,0.815183,0.865055,276.74
efficientformerv2_s0,baseline_s43,43,18,2.736005,0.634245,0.819729,0.867619,273.28
efficientformerv2_s0,baseline_s43,43,19,2.699458,0.635386,0.821194,0.869127,287.04
efficientformerv2_s0,baseline_s43,43,20,2.668237,0.639738,0.823456,0.871518,279.08
efficientformerv2_s0,baseline_s43,43,21,2.633951,0.641979,0.823542,0.871626,278.51
efficientformerv2_s0,baseline_s43,43,22,2.608254,0.644564,0.828131,0.873759,277.10
efficientformerv2_s0,baseline_s43,43,23,2.578287,0.647881,0.830307,0.875245,275.89
efficientformerv2_s0,baseline_s43,43,24,2.553465,0.650165,0.829703,0.874814,279.98
efficientformerv2_s0,baseline_s43,43,25,2.525941,0.654387,0.833516,0.878369,275.87
efficientformerv2_s0,baseline_s43,43,26,2.507300,0.655551,0.832913,0.878800,279.32
efficientformerv2_s0,baseline_s43,43,27,2.486217,0.657813,0.834357,0.879166,283.08
efficientformerv2_s0,baseline_s43,43,28,2.456699,0.661367,0.836554,0.879963,279.49
efficientformerv2_s0,baseline_s43,43,29,2.441433,0.663521,0.837480,0.880782,280.60
efficientformerv2_s0,baseline_s43,43,30,2.425869,0.662121,0.837200,0.881234,272.33
efficientformerv2_s0,baseline_s43,43,31,2.408733,0.665568,0.837545,0.881406,280.39
efficientformerv2_s0,baseline_s43,43,32,2.386615,0.665029,0.838536,0.882096,276.44
efficientformerv2_s0,baseline_s43,43,33,2.373925,0.666968,0.839656,0.881622,275.54
efficientformerv2_s0,baseline_s43,43,34,2.356795,0.670221,0.840367,0.883431,274.96
efficientformerv2_s0,baseline_s43,43,35,2.340928,0.670587,0.841293,0.883884,274.20
efficientformerv2_s0,baseline_s43,43,36,2.329284,0.670286,0.840647,0.884185,276.74
efficientformerv2_s0,baseline_s43,43,37,2.314066,0.671277,0.841983,0.884013,273.79
efficientformerv2_s0,baseline_s43,43,38,2.300639,0.672613,0.844223,0.885801,276.59
efficientformerv2_s0,baseline_s43,43,39,2.288174,0.675155,0.844589,0.885478,277.57
efficientformerv2_s0,baseline_s43,43,40,2.274006,0.675973,0.843879,0.885715,278.67
efficientformerv2_s0,baseline_s43,43,41,2.265197,0.676383,0.843879,0.886232,276.16
efficientformerv2_s0,baseline_s43,43,42,2.253580,0.676619,0.845279,0.886404,274.54
efficientformerv2_s0,baseline_s43,43,43,2.243574,0.679851,0.846011,0.888279,250.04
efficientformerv2_s0,baseline_s43,43,44,2.231685,0.680713,0.847045,0.887374,277.13
efficientformerv2_s0,baseline_s43,43,45,2.222101,0.681100,0.847541,0.888386,275.64
efficientformerv2_s0,baseline_s43,43,46,2.215117,0.681380,0.847498,0.888149,274.61
efficientformerv2_s0,baseline_s43,43,47,2.203093,0.681510,0.848510,0.888666,274.47
efficientformerv2_s0,baseline_s43,43,48,2.192785,0.683255,0.847864,0.889076,276.08
efficientformerv2_s0,baseline_s43,43,49,2.182626,0.684892,0.848273,0.888774,283.94
efficientformerv2_s0,baseline_s43,43,50,2.179160,0.684677,0.849178,0.889269,278.97
