model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,clahe_s44,44,69,2.119648,0.685431,0.846356,0.885629,279.54
efficientformerv2_s0,clahe_s44,44,70,2.119546,0.686314,0.847132,0.886749,279.34
efficientformerv2_s0,clahe_s44,44,71,2.121236,0.685969,0.846722,0.885995,281.33
efficientformerv2_s0,clahe_s44,44,72,2.116575,0.685366,0.848015,0.886921,279.74
efficientformerv2_s0,clahe_s44,44,73,2.117714,0.686486,0.847735,0.886878,279.45
efficientformerv2_s0,clahe_s44,44,74,2.114486,0.685431,0.846679,0.885736,280.07
efficientformerv2_s0,clahe_s44,44,75,2.109140,0.688037,0.848424,0.887912,276.32
efficientformerv2_s0,clahe_s44,44,76,2.114593,0.686077,0.848704,0.887460,277.91
efficientformerv2_s0,clahe_s44,44,77,2.108426,0.686852,0.847218,0.886534,278.91
efficientformerv2_s0,clahe_s44,44,78,2.114284,0.687176,0.848596,0.887115,281.28
efficientformerv2_s0,clahe_s44,44,79,2.109659,0.686895,0.847132,0.886318,282.43
efficientformerv2_s0,clahe_s44,44,80,2.109775,0.686335,0.848403,0.886124,281.21
