model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,baseline_s42,42,69,2.087311,0.691182,0.852948,0.893083,442.01
efficientformerv2_s0,baseline_s42,42,70,2.082866,0.692669,0.854758,0.893923,443.32
efficientformerv2_s0,baseline_s42,42,71,2.084156,0.692044,0.853594,0.892996,442.96
efficientformerv2_s0,baseline_s42,42,72,2.078841,0.693035,0.854585,0.894052,436.24
efficientformerv2_s0,baseline_s42,42,73,2.076685,0.694198,0.854779,0.894504,440.73
efficientformerv2_s0,baseline_s42,42,74,2.072866,0.692367,0.854284,0.893837,446.81
efficientformerv2_s0,baseline_s42,42,75,2.078301,0.693057,0.854887,0.894332,430.28
efficientformerv2_s0,baseline_s42,42,76,2.077689,0.692777,0.854628,0.893449,440.41
efficientformerv2_s0,baseline_s42,42,77,2.069943,0.692454,0.853918,0.893384,437.66
efficientformerv2_s0,baseline_s42,42,78,2.073893,0.693100,0.854628,0.893643,435.49
efficientformerv2_s0,baseline_s42,42,79,2.073546,0.692863,0.854693,0.893621,442.42
efficientformerv2_s0,baseline_s42,42,80,2.072824,0.692798,0.854758,0.894181,439.73
