model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,clahe_sobel_s43,43,1,7.811932,0.012193,0.041901,0.069885,246.96
mobilevit_xxs,clahe_sobel_s43,43,2,7.029097,0.049893,0.144553,0.211551,244.69
mobilevit_xxs,clahe_sobel_s43,43,3,6.215704,0.126349,0.286758,0.382020,248.33
mobilevit_xxs,clahe_sobel_s43,43,4,5.642729,0.190805,0.383938,0.482970,247.38
mobilevit_xxs,clahe_sobel_s43,43,5,5.242776,0.239083,0.448803,0.545596,244.64
mobilevit_xxs,clahe_sobel_s43,43,6,4.963188,0.281393,0.500097,0.595597,246.72
mobilevit_xxs,clahe_sobel_s43,43,7,4.753383,0.307568,0.530731,0.623732,238.28
mobilevit_xxs,clahe_sobel_s43,43,8,4.587886,0.331653,0.558478,0.647860,247.36
mobilevit_xxs,clahe_sobel_s43,43,9,4.458118,0.354661,0.582218,0.670006,245.92
mobilevit_xxs,clahe_sobel_s43,43,10,4.339724,0.368987,0.594412,0.683018,239.77
mobilevit_xxs,clahe_sobel_s43,43,11,4.247224,0.384239,0.612809,0.698529,235.36
mobilevit_xxs,clahe_sobel_s43,43,12,4.160927,0.404145,0.627674,0.710873,251.02
mobilevit_xxs,clahe_sobel_s43,43,13,4.079109,0.413365,0.639221,0.721019,259.06
mobilevit_xxs,clahe_sobel_s43,43,14,4.010240,0.420862,0.645684,0.727073,247.57
mobilevit_xxs,clahe_sobel_s43,43,15,3.948204,0.432646,0.657834,0.735733,248.36
mobilevit_xxs,clahe_sobel_s43,43,16,3.893722,0.438850,0.663220,0.740667,251.78
mobilevit_xxs,clahe_sobel_s43,43,17,3.837888,0.448674,0.670329,0.746526,248.01
mobilevit_xxs,clahe_sobel_s43,43,18,3.792964,0.457054,0.682199,0.755639,248.11
mobilevit_xxs,clahe_sobel_s43,43,19,3.748204,0.458239,0.683039,0.758332,247.80
mobilevit_xxs,clahe_sobel_s43,43,20,3.706950,0.468967,0.690407,0.764084,249.55
mobilevit_xxs,clahe_sobel_s43,43,21,3.664642,0.475387,0.697236,0.768134,252.38
mobilevit_xxs,clahe_sobel_s43,43,22,3.633313,0.478726,0.698055,0.771968,248.99
mobilevit_xxs,clahe_sobel_s43,43,23,3.603389,0.484392,0.704862,0.775695,249.01
