model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
vit_base_patch16_224,baseline_s42,42,69,1.256103,0.846098,0.934660,0.950774,493.36
vit_base_patch16_224,baseline_s42,42,70,1.254426,0.846248,0.934273,0.951464,492.04
vit_base_patch16_224,baseline_s42,42,71,1.253384,0.846378,0.934897,0.950818,491.52
vit_base_patch16_224,baseline_s42,42,72,1.251896,0.846658,0.934897,0.951098,495.41
vit_base_patch16_224,baseline_s42,42,73,1.250402,0.847476,0.934790,0.951313,492.09
vit_base_patch16_224,baseline_s42,42,74,1.249099,0.848252,0.935113,0.951787,492.56
vit_base_patch16_224,baseline_s42,42,75,1.247787,0.847993,0.935199,0.951464,491.33
vit_base_patch16_224,baseline_s42,42,76,1.248841,0.848144,0.934876,0.951744,493.83
vit_base_patch16_224,baseline_s42,42,77,1.248793,0.848575,0.935070,0.951916,491.37
vit_base_patch16_224,baseline_s42,42,78,1.248136,0.848747,0.935177,0.951765,494.43
vit_base_patch16_224,baseline_s42,42,79,1.245273,0.848855,0.935134,0.951701,491.01
vit_base_patch16_224,baseline_s42,42,80,1.247282,0.848941,0.935134,0.951722,495.95
