model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,clahe_sobel_s44,44,1,7.668196,0.045757,0.125918,0.184106,197.73
mobilenetv2_100,clahe_sobel_s44,44,2,6.179186,0.210927,0.409014,0.503824,196.87
mobilenetv2_100,clahe_sobel_s44,44,3,5.026706,0.336759,0.558801,0.647300,194.88
mobilenetv2_100,clahe_sobel_s44,44,4,4.441520,0.406558,0.629828,0.711153,195.87
mobilenetv2_100,clahe_sobel_s44,44,5,4.082772,0.450634,0.672225,0.748702,197.05
mobilenetv2_100,clahe_sobel_s44,44,6,3.838432,0.481096,0.698959,0.772916,197.72
mobilenetv2_100,clahe_sobel_s44,44,7,3.650853,0.508994,0.723152,0.790883,197.96
mobilenetv2_100,clahe_sobel_s44,44,8,3.503061,0.528361,0.740537,0.805726,199.13
mobilenetv2_100,clahe_sobel_s44,44,9,3.371490,0.545552,0.752795,0.814817,197.88
mobilenetv2_100,clahe_sobel_s44,44,10,3.264514,0.560697,0.762188,0.822960,197.12
mobilenetv2_100,clahe_sobel_s44,44,11,3.172679,0.570801,0.772765,0.831535,193.61
mobilenetv2_100,clahe_sobel_s44,44,12,3.083964,0.577414,0.778194,0.836360,195.95
mobilenetv2_100,clahe_sobel_s44,44,13,3.017043,0.588466,0.784485,0.840776,196.00
mobilenetv2_100,clahe_sobel_s44,44,14,2.951776,0.595381,0.789504,0.844051,196.16
mobilenetv2_100,clahe_sobel_s44,44,15,2.888664,0.601844,0.793899,0.847325,195.85
mobilenetv2_100,clahe_sobel_s44,44,16,2.835217,0.605679,0.797669,0.850665,197.93
mobilenetv2_100,clahe_sobel_s44,44,17,2.779932,0.612982,0.801288,0.853013,196.87
mobilenetv2_100,clahe_sobel_s44,44,18,2.732078,0.615524,0.806092,0.856998,198.02
mobilenetv2_100,clahe_sobel_s44,44,19,2.690287,0.620910,0.808204,0.858743,199.90
mobilenetv2_100,clahe_sobel_s44,44,20,2.649393,0.622116,0.810035,0.859971,195.51
mobilenetv2_100,clahe_sobel_s44,44,21,2.612992,0.627092,0.812900,0.862212,197.19
mobilenetv2_100,clahe_sobel_s44,44,22,2.575578,0.629936,0.812534,0.863267,197.14
mobilenetv2_100,clahe_sobel_s44,44,23,2.539613,0.631078,0.816239,0.864258,198.54
mobilenetv2_100,clahe_sobel_s44,44,24,2.511154,0.635990,0.815916,0.865486,198.48
mobilenetv2_100,clahe_sobel_s44,44,25,2.480412,0.637088,0.817532,0.865982,196.09
mobilenetv2_100,clahe_sobel_s44,44,26,2.453020,0.639716,0.818092,0.867619,198.72
mobilenetv2_100,clahe_sobel_s44,44,27,2.423533,0.642172,0.820289,0.868287,198.68
mobilenetv2_100,clahe_sobel_s44,44,28,2.396181,0.642259,0.821625,0.869601,202.31
mobilenetv2_100,clahe_sobel_s44,44,29,2.375604,0.645275,0.821517,0.869299,199.28
mobilenetv2_100,clahe_sobel_s44,44,30,2.352701,0.647709,0.823284,0.872100,198.49
mobilenetv2_100,clahe_sobel_s44,44,31,2.332464,0.647493,0.823714,0.871777,195.92
mobilenetv2_100,clahe_sobel_s44,44,32,2.310577,0.648915,0.827528,0.872638,196.06
mobilenetv2_100,clahe_sobel_s44,44,33,2.291097,0.652535,0.826192,0.872444,195.99
mobilenetv2_100,clahe_sobel_s44,44,34,2.273174,0.651414,0.825739,0.871626,197.09
mobilenetv2_100,clahe_sobel_s44,44,35,2.256403,0.652793,0.825847,0.871841,195.68
mobilenetv2_100,clahe_sobel_s44,44,36,2.236886,0.653762,0.827721,0.872380,197.53
mobilenetv2_100,clahe_sobel_s44,44,37,2.220289,0.655120,0.828497,0.874125,198.23
mobilenetv2_100,clahe_sobel_s44,44,38,2.206402,0.656628,0.827915,0.873931,197.57
mobilenetv2_100,clahe_sobel_s44,44,39,2.189298,0.658717,0.829380,0.874448,196.46
mobilenetv2_100,clahe_sobel_s44,44,40,2.178161,0.658717,0.830414,0.874965,197.70
mobilenetv2_100,clahe_sobel_s44,44,41,2.167082,0.658911,0.830522,0.875288,197.45
mobilenetv2_100,clahe_sobel_s44,44,42,2.150781,0.660139,0.830608,0.874750,196.35
mobilenetv2_100,clahe_sobel_s44,44,43,2.138693,0.660268,0.829940,0.874771,197.08
mobilenetv2_100,clahe_sobel_s44,44,44,2.123938,0.661001,0.833107,0.876538,197.92
mobilenetv2_100,clahe_sobel_s44,44,45,2.114863,0.663284,0.832590,0.875934,196.15
mobilenetv2_100,clahe_sobel_s44,44,46,2.106400,0.665374,0.833430,0.876602,196.89
mobilenetv2_100,clahe_sobel_s44,44,47,2.098399,0.663866,0.833473,0.876839,196.09
mobilenetv2_100,clahe_sobel_s44,44,48,2.086987,0.665805,0.834960,0.877916,197.76
mobilenetv2_100,clahe_sobel_s44,44,49,2.076041,0.665460,0.832849,0.876128,195.95
mobilenetv2_100,clahe_sobel_s44,44,50,2.067881,0.666365,0.832978,0.876559,198.49
mobilenetv2_100,clahe_sobel_s44,44,51,2.059322,0.667765,0.835240,0.878003,196.87
mobilenetv2_100,clahe_sobel_s44,44,52,2.050551,0.669230,0.835326,0.878132,197.38
mobilenetv2_100,clahe_sobel_s44,44,53,2.046033,0.665740,0.833129,0.877636,195.06
mobilenetv2_100,clahe_sobel_s44,44,54,2.035151,0.667442,0.834658,0.877615,197.43
mobilenetv2_100,clahe_sobel_s44,44,55,2.029745,0.669360,0.836188,0.877464,196.95
mobilenetv2_100,clahe_sobel_s44,44,56,2.024928,0.668929,0.834938,0.879101,200.10
mobilenetv2_100,clahe_sobel_s44,44,57,2.018930,0.670070,0.836619,0.878412,196.42
mobilenetv2_100,clahe_sobel_s44,44,58,2.010566,0.670609,0.836231,0.878196,198.79
mobilenetv2_100,clahe_sobel_s44,44,59,2.009283,0.669812,0.836382,0.878304,198.63
