model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,clahe_s43,43,71,1.980975,0.675392,0.836920,0.879101,189.18
mobilenetv2_100,clahe_s43,43,72,1.981101,0.676555,0.837803,0.879360,188.10
mobilenetv2_100,clahe_s43,43,73,1.984317,0.674961,0.838471,0.879166,190.48
mobilenetv2_100,clahe_s43,43,74,1.980472,0.676619,0.838213,0.879920,190.36
mobilenetv2_100,clahe_s43,43,75,1.980517,0.675887,0.837437,0.879101,191.11
mobilenetv2_100,clahe_s43,43,76,1.978470,0.676059,0.837567,0.879123,189.97
mobilenetv2_100,clahe_s43,43,77,1.977007,0.676576,0.837416,0.879554,189.33
mobilenetv2_100,clahe_s43,43,78,1.979459,0.677675,0.838019,0.879834,190.63
mobilenetv2_100,clahe_s43,43,79,1.977967,0.676749,0.837847,0.879317,189.13
mobilenetv2_100,clahe_s43,43,80,1.981395,0.676943,0.837631,0.879101,190.08
