model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,baseline_s44,44,1,7.822707,0.018678,0.059157,0.095306,287.80
efficientformerv2_s0,baseline_s44,44,2,6.598871,0.164803,0.343911,0.435662,285.60
efficientformerv2_s0,baseline_s44,44,3,5.260049,0.318339,0.538465,0.629010,286.15
efficientformerv2_s0,baseline_s44,44,4,4.481734,0.405739,0.628730,0.708568,284.14
efficientformerv2_s0,baseline_s44,44,5,4.036779,0.463237,0.684504,0.757362,272.94
efficientformerv2_s0,baseline_s44,44,6,3.759063,0.500291,0.717831,0.785282,286.00
efficientformerv2_s0,baseline_s44,44,7,3.558360,0.528081,0.740063,0.803141,280.13
efficientformerv2_s0,baseline_s44,44,8,3.405549,0.546457,0.755747,0.816691,273.26
efficientformerv2_s0,baseline_s44,44,9,3.287560,0.564359,0.770934,0.828518,270.37
efficientformerv2_s0,baseline_s44,44,10,3.186059,0.577845,0.780650,0.835585,271.29
efficientformerv2_s0,baseline_s44,44,11,3.107448,0.586915,0.789095,0.842371,275.53
efficientformerv2_s0,baseline_s44,44,12,3.032617,0.597255,0.795407,0.849157,276.93
efficientformerv2_s0,baseline_s44,44,13,2.969577,0.607855,0.800039,0.851139,283.41
efficientformerv2_s0,baseline_s44,44,14,2.911402,0.612659,0.803356,0.856136,279.17
efficientformerv2_s0,baseline_s44,44,15,2.859749,0.618971,0.810422,0.860230,276.98
efficientformerv2_s0,baseline_s44,44,16,2.813417,0.623839,0.810939,0.860962,271.56
efficientformerv2_s0,baseline_s44,44,17,2.773843,0.630496,0.818070,0.865702,283.33
efficientformerv2_s0,baseline_s44,44,18,2.734430,0.630949,0.816907,0.865637,276.02
efficientformerv2_s0,baseline_s44,44,19,2.700648,0.635279,0.821819,0.869235,277.46
efficientformerv2_s0,baseline_s44,44,20,2.666275,0.640621,0.823930,0.870333,273.36
efficientformerv2_s0,baseline_s44,44,21,2.634622,0.643163,0.825416,0.871734,271.84
efficientformerv2_s0,baseline_s44,44,22,2.607114,0.648247,0.827614,0.872703,268.06
efficientformerv2_s0,baseline_s44,44,23,2.580723,0.647644,0.828023,0.874491,271.66
efficientformerv2_s0,baseline_s44,44,24,2.550258,0.651565,0.831147,0.875848,273.46
efficientformerv2_s0,baseline_s44,44,25,2.525213,0.651565,0.832698,0.877012,273.77
efficientformerv2_s0,baseline_s44,44,26,2.501075,0.654947,0.831233,0.877227,273.63
efficientformerv2_s0,baseline_s44,44,27,2.485494,0.659342,0.836209,0.879381,273.52
efficientformerv2_s0,baseline_s44,44,28,2.461567,0.659428,0.835649,0.878541,273.97
efficientformerv2_s0,baseline_s44,44,29,2.439122,0.661712,0.837093,0.880071,272.10
efficientformerv2_s0,baseline_s44,44,30,2.427182,0.662229,0.836382,0.879597,271.99
efficientformerv2_s0,baseline_s44,44,31,2.405634,0.665654,0.838342,0.881406,269.79
efficientformerv2_s0,baseline_s44,44,32,2.389222,0.668670,0.840022,0.882010,268.13
efficientformerv2_s0,baseline_s44,44,33,2.373070,0.668304,0.840884,0.881579,271.09
efficientformerv2_s0,baseline_s44,44,34,2.355520,0.670781,0.842543,0.883087,274.82
efficientformerv2_s0,baseline_s44,44,35,2.344968,0.670674,0.841767,0.881816,270.05
efficientformerv2_s0,baseline_s44,44,36,2.328730,0.673108,0.842715,0.884056,272.91
efficientformerv2_s0,baseline_s44,44,37,2.314475,0.673603,0.843469,0.884745,272.18
efficientformerv2_s0,baseline_s44,44,38,2.297005,0.675456,0.843814,0.884810,272.45
efficientformerv2_s0,baseline_s44,44,39,2.284546,0.677223,0.844633,0.885801,272.58
efficientformerv2_s0,baseline_s44,44,40,2.275779,0.678429,0.844826,0.885715,272.08
efficientformerv2_s0,baseline_s44,44,41,2.269334,0.679248,0.845214,0.886017,272.49
efficientformerv2_s0,baseline_s44,44,42,2.255340,0.680605,0.845947,0.886081,270.69
efficientformerv2_s0,baseline_s44,44,43,2.239470,0.677912,0.846938,0.885887,274.55
efficientformerv2_s0,baseline_s44,44,44,2.232380,0.680174,0.844503,0.886253,271.69
efficientformerv2_s0,baseline_s44,44,45,2.223252,0.680583,0.845731,0.886383,272.51
efficientformerv2_s0,baseline_s44,44,46,2.216132,0.682953,0.848079,0.886878,275.34
efficientformerv2_s0,baseline_s44,44,47,2.204677,0.682285,0.847369,0.886943,273.11
efficientformerv2_s0,baseline_s44,44,48,2.195547,0.682307,0.847304,0.887115,273.05
efficientformerv2_s0,baseline_s44,44,49,2.191486,0.682953,0.848273,0.887158,274.83
efficientformerv2_s0,baseline_s44,44,50,2.181306,0.684957,0.848575,0.886835,276.35
efficientformerv2_s0,baseline_s44,44,51,2.173018,0.686249,0.849178,0.888580,273.05
efficientformerv2_s0,baseline_s44,44,52,2.161522,0.685064,0.848812,0.887460,269.31
efficientformerv2_s0,baseline_s44,44,53,2.160369,0.687520,0.849868,0.888451,274.25
efficientformerv2_s0,baseline_s44,44,54,2.149969,0.684677,0.849114,0.888192,273.30
efficientformerv2_s0,baseline_s44,44,55,2.149471,0.688554,0.849480,0.888214,272.86
efficientformerv2_s0,baseline_s44,44,56,2.141923,0.687219,0.850471,0.888192,272.56
efficientformerv2_s0,baseline_s44,44,57,2.134700,0.688188,0.850148,0.888882,273.42
efficientformerv2_s0,baseline_s44,44,58,2.124151,0.688468,0.850686,0.889851,271.53
