model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,sobel_s42,42,1,7.764809,0.016006,0.052802,0.084448,237.30
mobilenetv2_100,sobel_s42,42,2,6.830192,0.079730,0.199401,0.277020,243.44
mobilenetv2_100,sobel_s42,42,3,6.028337,0.152955,0.320300,0.410435,238.80
mobilenetv2_100,sobel_s42,42,4,5.557909,0.198065,0.388526,0.483293,248.27
mobilenetv2_100,sobel_s42,42,5,5.243444,0.238997,0.440768,0.532476,239.60
mobilenetv2_100,sobel_s42,42,6,5.008484,0.262931,0.470691,0.562636,237.46
mobilenetv2_100,sobel_s42,42,7,4.823515,0.286671,0.498847,0.587863,246.61
mobilenetv2_100,sobel_s42,42,8,4.667090,0.304574,0.518408,0.606303,247.12
mobilenetv2_100,sobel_s42,42,9,4.532393,0.319847,0.536031,0.621082,240.36
mobilenetv2_100,sobel_s42,42,10,4.417630,0.333312,0.550895,0.635817,238.99
mobilenetv2_100,sobel_s42,42,11,4.319976,0.346948,0.563541,0.645942,236.37
mobilenetv2_100,sobel_s42,42,12,4.224851,0.357160,0.575174,0.657059,237.86
mobilenetv2_100,sobel_s42,42,13,4.135313,0.362438,0.582132,0.665159,233.76
mobilenetv2_100,sobel_s42,42,14,4.058651,0.374459,0.592602,0.671018,235.85
mobilenetv2_100,sobel_s42,42,15,3.987683,0.380598,0.598914,0.680325,235.34
mobilenetv2_100,sobel_s42,42,16,3.930135,0.387686,0.605420,0.687219,235.89
mobilenetv2_100,sobel_s42,42,17,3.865599,0.393567,0.610590,0.690299,241.48
mobilenetv2_100,sobel_s42,42,18,3.805983,0.398221,0.614856,0.693768,236.97
mobilenetv2_100,sobel_s42,42,19,3.754279,0.402529,0.619660,0.698486,234.90
mobilenetv2_100,sobel_s42,42,20,3.703309,0.407850,0.624076,0.701674,233.81
mobilenetv2_100,sobel_s42,42,21,3.660178,0.413236,0.630281,0.705078,236.43
mobilenetv2_100,sobel_s42,42,22,3.610040,0.407527,0.622978,0.700317,234.49
mobilenetv2_100,sobel_s42,42,23,3.572457,0.416424,0.633103,0.709731,231.63
mobilenetv2_100,sobel_s42,42,24,3.526068,0.422823,0.634051,0.710700,234.73
mobilenetv2_100,sobel_s42,42,25,3.488392,0.422456,0.639156,0.712941,232.63
mobilenetv2_100,sobel_s42,42,26,3.450538,0.423663,0.637002,0.712855,252.11
mobilenetv2_100,sobel_s42,42,27,3.417070,0.430104,0.643185,0.717120,233.17
mobilenetv2_100,sobel_s42,42,28,3.382053,0.433055,0.644758,0.718327,233.57
mobilenetv2_100,sobel_s42,42,29,3.350692,0.432625,0.645856,0.721170,238.45
mobilenetv2_100,sobel_s42,42,30,3.319124,0.437429,0.650014,0.724811,235.82
mobilenetv2_100,sobel_s42,42,31,3.285779,0.437687,0.648915,0.723411,232.10
mobilenetv2_100,sobel_s42,42,32,3.267236,0.438118,0.652082,0.726168,234.73
mobilenetv2_100,sobel_s42,42,33,3.238460,0.440402,0.652319,0.727159,231.64
mobilenetv2_100,sobel_s42,42,34,3.214862,0.444667,0.655680,0.728215,233.05
mobilenetv2_100,sobel_s42,42,35,3.182072,0.443978,0.655357,0.727418,234.92
mobilenetv2_100,sobel_s42,42,36,3.161695,0.444624,0.656326,0.729486,235.55
mobilenetv2_100,sobel_s42,42,37,3.139381,0.445787,0.655701,0.729400,235.62
mobilenetv2_100,sobel_s42,42,38,3.111980,0.446197,0.658416,0.730951,234.38
mobilenetv2_100,sobel_s42,42,39,3.097193,0.449579,0.659536,0.732674,237.38
mobilenetv2_100,sobel_s42,42,40,3.078150,0.450893,0.661044,0.731705,234.88
mobilenetv2_100,sobel_s42,42,41,3.059129,0.450678,0.661238,0.733170,236.21
mobilenetv2_100,sobel_s42,42,42,3.033865,0.453155,0.661992,0.733514,233.96
mobilenetv2_100,sobel_s42,42,43,3.018271,0.454038,0.664986,0.735065,237.55
mobilenetv2_100,sobel_s42,42,44,2.998604,0.456774,0.665331,0.736853,234.63
mobilenetv2_100,sobel_s42,42,45,2.985292,0.455546,0.665396,0.736423,236.21
