model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,baseline_s42,42,1,7.811971,0.011332,0.043301,0.073289,440.67
mobilevit_xxs,baseline_s42,42,2,7.016621,0.056766,0.155949,0.224628,440.98
mobilevit_xxs,baseline_s42,42,3,6.165385,0.131433,0.297594,0.392339,440.67
mobilevit_xxs,baseline_s42,42,4,5.586229,0.197311,0.398608,0.498740,446.03
mobilevit_xxs,baseline_s42,42,5,5.197170,0.248497,0.461600,0.561193,444.18
mobilevit_xxs,baseline_s42,42,6,4.920773,0.284280,0.507939,0.600939,449.50
mobilevit_xxs,baseline_s42,42,7,4.719321,0.318318,0.544605,0.636722,450.45
mobilevit_xxs,baseline_s42,42,8,4.559484,0.342446,0.568625,0.659558,433.34
mobilevit_xxs,baseline_s42,42,9,4.422547,0.360671,0.588681,0.677610,415.29
mobilevit_xxs,baseline_s42,42,10,4.305672,0.376591,0.606971,0.694177,409.47
mobilevit_xxs,baseline_s42,42,11,4.206097,0.392189,0.623322,0.708546,411.16
mobilevit_xxs,baseline_s42,42,12,4.128119,0.404080,0.631659,0.715074,425.08
mobilevit_xxs,baseline_s42,42,13,4.042033,0.419117,0.647213,0.729033,426.19
mobilevit_xxs,baseline_s42,42,14,3.978852,0.426119,0.653590,0.734010,429.06
mobilevit_xxs,baseline_s42,42,15,3.920518,0.439906,0.664749,0.745751,431.89
mobilevit_xxs,baseline_s42,42,16,3.862589,0.449256,0.674121,0.751804,436.92
mobilevit_xxs,baseline_s42,42,17,3.809574,0.456710,0.681725,0.756975,442.33
mobilevit_xxs,baseline_s42,42,18,3.764431,0.464379,0.687606,0.764062,435.86
mobilevit_xxs,baseline_s42,42,19,3.720661,0.469829,0.690558,0.764019,444.24
mobilevit_xxs,baseline_s42,42,20,3.677475,0.469355,0.694242,0.769491,436.08
mobilevit_xxs,baseline_s42,42,21,3.645178,0.484500,0.703570,0.777139,442.33
mobilevit_xxs,baseline_s42,42,22,3.605227,0.488054,0.707835,0.777225,440.40
mobilevit_xxs,baseline_s42,42,23,3.573905,0.493871,0.710787,0.783321,422.83
mobilevit_xxs,baseline_s42,42,24,3.545511,0.496736,0.713479,0.784679,427.76
mobilevit_xxs,baseline_s42,42,25,3.514388,0.503888,0.720265,0.789246,441.64
mobilevit_xxs,baseline_s42,42,26,3.484074,0.501540,0.719318,0.788880,427.82
mobilevit_xxs,baseline_s42,42,27,3.459706,0.507982,0.723928,0.794071,452.97
mobilevit_xxs,baseline_s42,42,28,3.432468,0.515263,0.730692,0.797195,427.82
mobilevit_xxs,baseline_s42,42,29,3.410538,0.516168,0.732459,0.799953,436.41
mobilevit_xxs,baseline_s42,42,30,3.391535,0.522523,0.734161,0.801310,440.09
