model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
efficientformerv2_s0,sobel_s42,42,1,7.871318,0.006420,0.025399,0.043021,296.65
efficientformerv2_s0,sobel_s42,42,2,7.087210,0.050841,0.148732,0.215968,300.72
efficientformerv2_s0,sobel_s42,42,3,6.183218,0.089877,0.216851,0.294147,302.72
efficientformerv2_s0,sobel_s42,42,4,5.595188,0.191323,0.377345,0.466361,283.48
efficientformerv2_s0,sobel_s42,42,5,5.215315,0.196428,0.384153,0.474741,302.00
efficientformerv2_s0,sobel_s42,42,6,4.942926,0.261703,0.471531,0.560697,298.56
efficientformerv2_s0,sobel_s42,42,7,4.744058,0.215881,0.412827,0.502854,298.10
efficientformerv2_s0,sobel_s42,42,8,4.580851,0.278011,0.492234,0.583296,303.10
efficientformerv2_s0,sobel_s42,42,9,4.456259,0.324458,0.541976,0.627868,300.36
efficientformerv2_s0,sobel_s42,42,10,4.345250,0.337922,0.556130,0.641332,301.75
efficientformerv2_s0,sobel_s42,42,11,4.254687,0.323725,0.545811,0.632629,298.16
efficientformerv2_s0,sobel_s42,42,12,4.164434,0.268080,0.478511,0.568819,298.43
efficientformerv2_s0,sobel_s42,42,13,4.089876,0.373683,0.597471,0.680023,298.88
efficientformerv2_s0,sobel_s42,42,14,4.017614,0.375342,0.596372,0.678472,296.54
efficientformerv2_s0,sobel_s42,42,15,3.959804,0.360047,0.583834,0.665094,294.34
efficientformerv2_s0,sobel_s42,42,16,3.900221,0.394838,0.614425,0.694952,299.77
efficientformerv2_s0,sobel_s42,42,17,3.850155,0.384692,0.608587,0.689416,297.95
efficientformerv2_s0,sobel_s42,42,18,3.798486,0.326483,0.547534,0.633728,298.28
efficientformerv2_s0,sobel_s42,42,19,3.755543,0.409121,0.631487,0.707835,304.18
efficientformerv2_s0,sobel_s42,42,20,3.709136,0.401538,0.622008,0.700274,299.18
efficientformerv2_s0,sobel_s42,42,21,3.673214,0.327883,0.546565,0.630410,302.64
efficientformerv2_s0,sobel_s42,42,22,3.638738,0.418169,0.640104,0.715914,298.43
efficientformerv2_s0,sobel_s42,42,23,3.603814,0.419139,0.640427,0.715720,307.73
efficientformerv2_s0,sobel_s42,42,24,3.567990,0.411685,0.634438,0.710356,303.14
efficientformerv2_s0,sobel_s42,42,25,3.540899,0.381245,0.607165,0.685387,301.17
efficientformerv2_s0,sobel_s42,42,26,3.512355,0.365131,0.584868,0.666430,302.08
efficientformerv2_s0,sobel_s42,42,27,3.478159,0.375730,0.596092,0.675198,299.51
efficientformerv2_s0,sobel_s42,42,28,3.455477,0.439324,0.658933,0.730929,301.47
efficientformerv2_s0,sobel_s42,42,29,3.430481,0.436158,0.652341,0.727504,302.18
efficientformerv2_s0,sobel_s42,42,30,3.408299,0.438053,0.656197,0.728861,302.26
efficientformerv2_s0,sobel_s42,42,31,3.380625,0.445033,0.661906,0.734570,309.44
efficientformerv2_s0,sobel_s42,42,32,3.356538,0.435662,0.655486,0.727073,300.92
efficientformerv2_s0,sobel_s42,42,33,3.334920,0.440466,0.658567,0.731920,300.45
efficientformerv2_s0,sobel_s42,42,34,3.309388,0.450053,0.666128,0.736336,303.46
efficientformerv2_s0,sobel_s42,42,35,3.294100,0.451776,0.666731,0.738728,300.41
