model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,clahe_s42,42,1,7.663434,0.046727,0.130184,0.187035,747.37
mobilenetv2_100,clahe_s42,42,2,6.180760,0.208772,0.406665,0.502919,725.38
mobilenetv2_100,clahe_s42,42,3,5.039785,0.336888,0.560783,0.648334,739.61
mobilenetv2_100,clahe_s42,42,4,4.452947,0.406105,0.632780,0.713673,719.78
mobilenetv2_100,clahe_s42,42,5,4.099981,0.453155,0.671729,0.749499,553.54
mobilenetv2_100,clahe_s42,42,6,3.855173,0.483487,0.703397,0.776772,405.32
mobilenetv2_100,clahe_s42,42,7,3.665076,0.510028,0.725134,0.795192,339.17
mobilenetv2_100,clahe_s42,42,8,3.513631,0.527004,0.738922,0.806674,336.04
mobilenetv2_100,clahe_s42,42,9,3.387731,0.544432,0.753334,0.818156,348.63
mobilenetv2_100,clahe_s42,42,10,3.286672,0.557035,0.765635,0.827291,327.15
mobilenetv2_100,clahe_s42,42,11,3.196363,0.568862,0.774403,0.831922,332.89
mobilenetv2_100,clahe_s42,42,12,3.113255,0.579698,0.781318,0.838299,336.20
mobilenetv2_100,clahe_s42,42,13,3.030595,0.589091,0.786876,0.842220,338.64
mobilenetv2_100,clahe_s42,42,14,2.966768,0.595230,0.791314,0.846270,334.61
mobilenetv2_100,clahe_s42,42,15,2.905622,0.601241,0.795881,0.850665,322.08
mobilenetv2_100,clahe_s42,42,16,2.857480,0.607122,0.801137,0.854887,331.38
mobilenetv2_100,clahe_s42,42,17,2.803611,0.614425,0.805748,0.857688,324.72
mobilenetv2_100,clahe_s42,42,18,2.756310,0.616903,0.807277,0.857601,330.16
mobilenetv2_100,clahe_s42,42,19,2.714190,0.621771,0.809668,0.860854,329.79
mobilenetv2_100,clahe_s42,42,20,2.672403,0.624313,0.812878,0.863892,333.14
mobilenetv2_100,clahe_s42,42,21,2.634585,0.627760,0.813201,0.864237,359.35
mobilenetv2_100,clahe_s42,42,22,2.597243,0.629828,0.815787,0.866693,349.10
mobilenetv2_100,clahe_s42,42,23,2.568759,0.633361,0.817230,0.867447,329.37
mobilenetv2_100,clahe_s42,42,24,2.529832,0.634094,0.819901,0.868868,330.53
mobilenetv2_100,clahe_s42,42,25,2.502597,0.639329,0.820375,0.869795,330.16
mobilenetv2_100,clahe_s42,42,26,2.470417,0.641418,0.824361,0.870807,330.05
mobilenetv2_100,clahe_s42,42,27,2.449671,0.644822,0.824748,0.872164,326.69
mobilenetv2_100,clahe_s42,42,28,2.420746,0.646890,0.825136,0.871690,324.98
mobilenetv2_100,clahe_s42,42,29,2.399023,0.647472,0.825072,0.872509,327.32
mobilenetv2_100,clahe_s42,42,30,2.375760,0.648269,0.825524,0.873306,327.85
mobilenetv2_100,clahe_s42,42,31,2.350412,0.649217,0.827743,0.873802,327.12
mobilenetv2_100,clahe_s42,42,32,2.335869,0.651802,0.828992,0.874642,329.11
mobilenetv2_100,clahe_s42,42,33,2.315664,0.650509,0.827808,0.874103,326.42
mobilenetv2_100,clahe_s42,42,34,2.298030,0.655701,0.830479,0.876171,324.43
mobilenetv2_100,clahe_s42,42,35,2.277139,0.655960,0.830242,0.875870,336.25
mobilenetv2_100,clahe_s42,42,36,2.261877,0.656929,0.830651,0.875094,331.48
mobilenetv2_100,clahe_s42,42,37,2.245007,0.657899,0.832719,0.877959,319.73
mobilenetv2_100,clahe_s42,42,38,2.225370,0.658696,0.831254,0.876516,330.30
mobilenetv2_100,clahe_s42,42,39,2.215375,0.660031,0.831104,0.876236,333.06
mobilenetv2_100,clahe_s42,42,40,2.201245,0.660807,0.831491,0.876085,323.76
mobilenetv2_100,clahe_s42,42,41,2.188346,0.660268,0.833236,0.876732,320.73
mobilenetv2_100,clahe_s42,42,42,2.171979,0.663392,0.833753,0.878024,321.66
mobilenetv2_100,clahe_s42,42,43,2.160798,0.664792,0.834314,0.878153,319.94
mobilenetv2_100,clahe_s42,42,44,2.148920,0.665331,0.834852,0.878412,324.34
mobilenetv2_100,clahe_s42,42,45,2.138075,0.664534,0.835628,0.878713,321.91
mobilenetv2_100,clahe_s42,42,46,2.123267,0.665934,0.835003,0.879338,331.10
mobilenetv2_100,clahe_s42,42,47,2.117865,0.666882,0.835197,0.878950,325.91
mobilenetv2_100,clahe_s42,42,48,2.105933,0.667765,0.835778,0.879144,327.50
mobilenetv2_100,clahe_s42,42,49,2.095957,0.668756,0.836123,0.880114,321.53
mobilenetv2_100,clahe_s42,42,50,2.087892,0.669123,0.836985,0.879640,325.61
mobilenetv2_100,clahe_s42,42,51,2.080688,0.668886,0.836015,0.878326,324.82
mobilenetv2_100,clahe_s42,42,52,2.068871,0.668606,0.837179,0.879640,323.60
mobilenetv2_100,clahe_s42,42,53,2.062058,0.671018,0.838084,0.880114,323.53
mobilenetv2_100,clahe_s42,42,54,2.056181,0.671320,0.837114,0.880092,324.74
mobilenetv2_100,clahe_s42,42,55,2.049846,0.669597,0.837567,0.879855,321.06
mobilenetv2_100,clahe_s42,42,56,2.043362,0.673194,0.837997,0.879984,325.24
mobilenetv2_100,clahe_s42,42,57,2.039820,0.672074,0.837825,0.880695,328.37
mobilenetv2_100,clahe_s42,42,58,2.031817,0.672354,0.837653,0.879575,327.67
mobilenetv2_100,clahe_s42,42,59,2.023890,0.673367,0.839548,0.880738,326.61
mobilenetv2_100,clahe_s42,42,60,2.022634,0.672246,0.837911,0.880889,329.11
mobilenetv2_100,clahe_s42,42,61,2.018421,0.672849,0.838601,0.881729,327.26
mobilenetv2_100,clahe_s42,42,62,2.011145,0.673474,0.839268,0.880868,326.35
mobilenetv2_100,clahe_s42,42,63,2.006705,0.674336,0.838579,0.881385,330.38
mobilenetv2_100,clahe_s42,42,64,1.999933,0.673948,0.839376,0.881256,330.15
mobilenetv2_100,clahe_s42,42,65,1.999980,0.673582,0.838019,0.881234,326.70
mobilenetv2_100,clahe_s42,42,66,1.997798,0.673647,0.839225,0.881686,324.59
mobilenetv2_100,clahe_s42,42,67,1.992569,0.676167,0.839635,0.881320,326.77
mobilenetv2_100,clahe_s42,42,68,1.990166,0.675650,0.839764,0.881579,322.85
mobilenetv2_100,clahe_s42,42,69,1.991356,0.675176,0.840238,0.881966,325.22
mobilenetv2_100,clahe_s42,42,70,1.985613,0.675047,0.839893,0.882053,320.32
mobilenetv2_100,clahe_s42,42,71,1.982128,0.673690,0.839096,0.881363,332.84
mobilenetv2_100,clahe_s42,42,72,1.985449,0.675952,0.839441,0.882246,324.54
mobilenetv2_100,clahe_s42,42,73,1.983097,0.676469,0.839764,0.881212,322.57
mobilenetv2_100,clahe_s42,42,74,1.984880,0.675155,0.839376,0.881471,334.01
mobilenetv2_100,clahe_s42,42,75,1.985092,0.676835,0.839979,0.882160,327.40
mobilenetv2_100,clahe_s42,42,76,1.976952,0.674939,0.840281,0.881923,325.78
mobilenetv2_100,clahe_s42,42,77,1.978375,0.677934,0.840755,0.882440,322.59
mobilenetv2_100,clahe_s42,42,78,1.980214,0.676619,0.839785,0.881966,322.95
mobilenetv2_100,clahe_s42,42,79,1.978227,0.675995,0.839872,0.882160,319.80
mobilenetv2_100,clahe_s42,42,80,1.979543,0.676727,0.840022,0.882570,327.30
