model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilevit_xxs,clahe_s43,43,1,7.811241,0.011935,0.042181,0.068054,241.17
mobilevit_xxs,clahe_s43,43,2,7.042602,0.048321,0.141429,0.206015,242.90
mobilevit_xxs,clahe_s43,43,3,6.246187,0.121028,0.283031,0.375450,246.44
mobilevit_xxs,clahe_s43,43,4,5.682766,0.186432,0.379177,0.477175,244.14
mobilevit_xxs,clahe_s43,43,5,5.282780,0.234968,0.445076,0.543140,244.03
mobilevit_xxs,clahe_s43,43,6,4.997623,0.276977,0.499106,0.592193,243.44
mobilevit_xxs,clahe_s43,43,7,4.787178,0.304121,0.528749,0.621233,242.52
mobilevit_xxs,clahe_s43,43,8,4.620758,0.330834,0.556733,0.646373,242.30
mobilevit_xxs,clahe_s43,43,9,4.491664,0.353217,0.581012,0.667808,244.02
mobilevit_xxs,clahe_s43,43,10,4.371810,0.366165,0.595123,0.680670,239.36
mobilevit_xxs,clahe_s43,43,11,4.277942,0.382580,0.611818,0.696224,240.17
mobilevit_xxs,clahe_s43,43,12,4.191492,0.402895,0.628557,0.711864,245.94
mobilevit_xxs,clahe_s43,43,13,4.108185,0.410780,0.637218,0.718908,249.83
mobilevit_xxs,clahe_s43,43,14,4.038142,0.421250,0.647149,0.727418,244.49
mobilevit_xxs,clahe_s43,43,15,3.976285,0.429242,0.657209,0.735281,245.80
mobilevit_xxs,clahe_s43,43,16,3.923373,0.437558,0.663004,0.740430,244.30
mobilevit_xxs,clahe_s43,43,17,3.866170,0.447231,0.672742,0.749198,243.66
mobilevit_xxs,clahe_s43,43,18,3.820565,0.455029,0.682005,0.755036,246.51
mobilevit_xxs,clahe_s43,43,19,3.775813,0.456429,0.684483,0.756630,244.45
mobilevit_xxs,clahe_s43,43,20,3.733776,0.467546,0.691764,0.765850,242.54
mobilevit_xxs,clahe_s43,43,21,3.690741,0.474008,0.696978,0.768306,243.33
mobilevit_xxs,clahe_s43,43,22,3.658708,0.477455,0.699261,0.771645,241.89
mobilevit_xxs,clahe_s43,43,23,3.630117,0.483186,0.705099,0.776514,245.04
mobilevit_xxs,clahe_s43,43,24,3.593841,0.488356,0.709085,0.779013,245.19
mobilevit_xxs,clahe_s43,43,25,3.564276,0.494647,0.714212,0.783429,243.57
mobilevit_xxs,clahe_s43,43,26,3.541848,0.494884,0.714578,0.783688,243.09
mobilevit_xxs,clahe_s43,43,27,3.504121,0.497598,0.716474,0.786402,242.42
mobilevit_xxs,clahe_s43,43,28,3.484842,0.501777,0.720265,0.788686,243.96
mobilevit_xxs,clahe_s43,43,29,3.463550,0.504190,0.724165,0.791917,244.87
mobilevit_xxs,clahe_s43,43,30,3.443048,0.514380,0.729723,0.796850,244.79
mobilevit_xxs,clahe_s43,43,31,3.421940,0.513841,0.731058,0.797281,244.13
mobilevit_xxs,clahe_s43,43,32,3.401997,0.518624,0.734678,0.799608,246.40
mobilevit_xxs,clahe_s43,43,33,3.377874,0.523751,0.735324,0.800427,243.90
mobilevit_xxs,clahe_s43,43,34,3.357777,0.522976,0.738275,0.802473,246.80
mobilevit_xxs,clahe_s43,43,35,3.342991,0.528426,0.741399,0.805468,243.77
mobilevit_xxs,clahe_s43,43,36,3.320995,0.533747,0.744156,0.807923,242.99
mobilevit_xxs,clahe_s43,43,37,3.308624,0.533510,0.745621,0.809733,242.96
mobilevit_xxs,clahe_s43,43,38,3.291921,0.534479,0.746354,0.810078,240.88
mobilevit_xxs,clahe_s43,43,39,3.278441,0.537021,0.747323,0.812017,240.84
mobilevit_xxs,clahe_s43,43,40,3.261480,0.538012,0.748444,0.811026,243.93
mobilevit_xxs,clahe_s43,43,41,3.244568,0.539671,0.752537,0.814042,245.16
mobilevit_xxs,clahe_s43,43,42,3.231390,0.541739,0.752257,0.815270,242.60
mobilevit_xxs,clahe_s43,43,43,3.219903,0.544088,0.752321,0.815851,245.10
mobilevit_xxs,clahe_s43,43,44,3.211023,0.545962,0.754131,0.816885,245.13
mobilevit_xxs,clahe_s43,43,45,3.198181,0.547879,0.756436,0.818178,246.50
mobilevit_xxs,clahe_s43,43,46,3.189899,0.551714,0.758418,0.819320,243.87
mobilevit_xxs,clahe_s43,43,47,3.173064,0.550507,0.758181,0.819298,242.33
mobilevit_xxs,clahe_s43,43,48,3.164625,0.554924,0.759646,0.820828,246.11
mobilevit_xxs,clahe_s43,43,49,3.157237,0.554040,0.761175,0.822077,244.37
mobilevit_xxs,clahe_s43,43,50,3.149473,0.555958,0.761649,0.822917,246.99
mobilevit_xxs,clahe_s43,43,51,3.135034,0.555613,0.761262,0.822400,244.51
mobilevit_xxs,clahe_s43,43,52,3.126452,0.557853,0.761714,0.822594,244.93
mobilevit_xxs,clahe_s43,43,53,3.123321,0.560029,0.764515,0.824684,243.27
mobilevit_xxs,clahe_s43,43,54,3.112222,0.562399,0.765893,0.826472,249.02
mobilevit_xxs,clahe_s43,43,55,3.109784,0.560783,0.765893,0.825955,242.97
mobilevit_xxs,clahe_s43,43,56,3.105686,0.561904,0.765613,0.825696,245.44
mobilevit_xxs,clahe_s43,43,57,3.090415,0.562464,0.766173,0.827032,242.64
mobilevit_xxs,clahe_s43,43,58,3.088165,0.564122,0.767337,0.828777,246.61
mobilevit_xxs,clahe_s43,43,59,3.082544,0.564639,0.768048,0.827915,246.46
mobilevit_xxs,clahe_s43,43,60,3.077647,0.565867,0.768780,0.829208,242.15
mobilevit_xxs,clahe_s43,43,61,3.068973,0.566729,0.769362,0.829122,242.43
mobilevit_xxs,clahe_s43,43,62,3.064220,0.566923,0.769362,0.829165,239.86
mobilevit_xxs,clahe_s43,43,63,3.062814,0.566578,0.770353,0.829660,239.94
mobilevit_xxs,clahe_s43,43,64,3.058121,0.566557,0.769965,0.829316,244.20
mobilevit_xxs,clahe_s43,43,65,3.053635,0.565932,0.770460,0.830070,241.79
mobilevit_xxs,clahe_s43,43,66,3.051880,0.568022,0.771774,0.830070,242.66
mobilevit_xxs,clahe_s43,43,67,3.045243,0.568603,0.770353,0.830091,243.99
mobilevit_xxs,clahe_s43,43,68,3.047680,0.569099,0.771257,0.831061,244.79
mobilevit_xxs,clahe_s43,43,69,3.035395,0.567526,0.771516,0.830263,245.37
mobilevit_xxs,clahe_s43,43,70,3.036262,0.570478,0.771753,0.831061,242.22
mobilevit_xxs,clahe_s43,43,71,3.033617,0.568237,0.770956,0.830953,244.26
mobilevit_xxs,clahe_s43,43,72,3.030602,0.569487,0.771645,0.830694,248.96
mobilevit_xxs,clahe_s43,43,73,3.035133,0.569207,0.771667,0.831168,246.68
mobilevit_xxs,clahe_s43,43,74,3.030023,0.570284,0.772421,0.831750,244.80
mobilevit_xxs,clahe_s43,43,75,3.031321,0.570111,0.772658,0.830824,243.95
mobilevit_xxs,clahe_s43,43,76,3.030668,0.570758,0.772636,0.830996,242.64
mobilevit_xxs,clahe_s43,43,77,3.029510,0.571124,0.771494,0.831362,244.53
mobilevit_xxs,clahe_s43,43,78,3.028446,0.570865,0.772916,0.831728,242.84
mobilevit_xxs,clahe_s43,43,79,3.025472,0.569400,0.772507,0.832375,242.11
mobilevit_xxs,clahe_s43,43,80,3.028995,0.570348,0.772658,0.831384,244.56
