model,run_tag,seed,epoch,train_loss,val_top1,val_top5,val_top10,epoch_seconds
mobilenetv2_100,baseline_s43,43,1,7.664572,0.050109,0.135354,0.195394,187.06
mobilenetv2_100,baseline_s43,43,2,6.144134,0.222409,0.419096,0.513863,182.16
mobilenetv2_100,baseline_s43,43,3,4.988791,0.348737,0.566880,0.656778,184.45
mobilenetv2_100,baseline_s43,43,4,4.399290,0.419074,0.641138,0.719059,180.48
mobilenetv2_100,baseline_s43,43,5,4.045434,0.462074,0.681294,0.754756,184.20
mobilenetv2_100,baseline_s43,43,6,3.800878,0.494711,0.711174,0.781167,181.97
mobilenetv2_100,baseline_s43,43,7,3.612837,0.521511,0.731080,0.795730,181.23
mobilenetv2_100,baseline_s43,43,8,3.463850,0.539908,0.746699,0.809905,182.25
mobilenetv2_100,baseline_s43,43,9,3.335712,0.554320,0.761499,0.820655,182.96
mobilenetv2_100,baseline_s43,43,10,3.234992,0.568948,0.769663,0.830565,183.11
mobilenetv2_100,baseline_s43,43,11,3.141481,0.579504,0.778776,0.837351,182.60
mobilenetv2_100,baseline_s43,43,12,3.059233,0.589759,0.785303,0.840755,179.58
mobilenetv2_100,baseline_s43,43,13,2.989744,0.599690,0.792262,0.845904,180.92
mobilenetv2_100,baseline_s43,43,14,2.923804,0.603244,0.794761,0.849049,178.69
mobilenetv2_100,baseline_s43,43,15,2.865910,0.609729,0.801288,0.853551,177.46
mobilenetv2_100,baseline_s43,43,16,2.813317,0.615739,0.804800,0.856395,180.80
mobilenetv2_100,baseline_s43,43,17,2.759484,0.621383,0.808268,0.858442,179.98
mobilenetv2_100,baseline_s43,43,18,2.715486,0.627954,0.811349,0.860725,184.38
mobilenetv2_100,baseline_s43,43,19,2.670754,0.628794,0.813762,0.864624,181.95
mobilenetv2_100,baseline_s43,43,20,2.628696,0.632607,0.816110,0.865465,180.04
mobilenetv2_100,baseline_s43,43,21,2.596658,0.636227,0.816950,0.866154,180.72
mobilenetv2_100,baseline_s43,43,22,2.559361,0.638489,0.819040,0.867382,181.96
mobilenetv2_100,baseline_s43,43,23,2.521752,0.641806,0.820095,0.868804,176.32
mobilenetv2_100,baseline_s43,43,24,2.494132,0.645598,0.822077,0.870182,181.07
mobilenetv2_100,baseline_s43,43,25,2.459180,0.646309,0.822960,0.870699,178.70
mobilenetv2_100,baseline_s43,43,26,2.435291,0.649432,0.824447,0.870398,181.35
mobilenetv2_100,baseline_s43,43,27,2.408906,0.650617,0.826386,0.872444,179.94
mobilenetv2_100,baseline_s43,43,28,2.384790,0.652535,0.827118,0.873522,178.82
mobilenetv2_100,baseline_s43,43,29,2.363746,0.651953,0.827614,0.873586,180.98
mobilenetv2_100,baseline_s43,43,30,2.341275,0.654646,0.828346,0.873909,179.89
mobilenetv2_100,baseline_s43,43,31,2.318319,0.656326,0.828518,0.875094,181.59
mobilenetv2_100,baseline_s43,43,32,2.292059,0.659321,0.829833,0.876796,180.31
mobilenetv2_100,baseline_s43,43,33,2.276817,0.660376,0.830888,0.876882,179.43
mobilenetv2_100,baseline_s43,43,34,2.259992,0.661841,0.831298,0.876214,180.90
mobilenetv2_100,baseline_s43,43,35,2.239124,0.661712,0.832870,0.877399,181.81
mobilenetv2_100,baseline_s43,43,36,2.225322,0.662186,0.832849,0.877141,181.56
mobilenetv2_100,baseline_s43,43,37,2.208240,0.666473,0.832784,0.877270,182.12
mobilenetv2_100,baseline_s43,43,38,2.195118,0.665137,0.834141,0.877916,181.87
mobilenetv2_100,baseline_s43,43,39,2.178921,0.667959,0.834809,0.877809,179.04
mobilenetv2_100,baseline_s43,43,40,2.163026,0.667679,0.833538,0.878735,182.44
mobilenetv2_100,baseline_s43,43,41,2.156151,0.667658,0.834874,0.878369,179.88
mobilenetv2_100,baseline_s43,43,42,2.139300,0.670889,0.835175,0.878175,180.44
mobilenetv2_100,baseline_s43,43,43,2.124268,0.671363,0.836963,0.877787,179.45
mobilenetv2_100,baseline_s43,43,44,2.113800,0.673130,0.836942,0.880006,182.71
mobilenetv2_100,baseline_s43,43,45,2.105894,0.673776,0.836985,0.879941,182.58
mobilenetv2_100,baseline_s43,43,46,2.095575,0.670695,0.835154,0.879080,183.69
mobilenetv2_100,baseline_s43,43,47,2.087563,0.673216,0.837696,0.880178,182.04
mobilenetv2_100,baseline_s43,43,48,2.074240,0.673216,0.838644,0.880221,183.90
mobilenetv2_100,baseline_s43,43,49,2.068272,0.674487,0.837760,0.880523,182.38
